country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
Iceland,2009.0,100.0,100.0,,74.69,0.0,0.0,16.71,100.0,176767.39,14.52,2109.999895,82.5026,-7.66380956,41301.27322,3.0,103000.0,64.963051,-19.020835,ISL,318809.0,12031037440.0,,0.0,0.0,0.0,0.0,0.0,0.0,,27.528,-7.5,-0.083,3223.804,1.028,0.0,0.0,,0.0,0.0,0.0,0.0,,16.71,52413.824,16.71,62.889,-0.17,-0.096,176767.391,4.684,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.46,-1.192,-0.629,34.293,38141.961,12.16,107564.93,72.771,,2.229,0.684,46.494,52413.824,16.71,145837.688,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-7.305,-0.696,8.833,0.0,0.0,27705.883,,0.0,0.0,0.0,0.0,,12.202,4.55,4.55,12.758,1.313,14271.868,14271.868,38272.773,27.229,27.229,,52413.824,56.355,2.229,0.684,46.494,52413.824,16.71,145837.688,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2010.0,100.0,100.0,,75.96,0.0,0.0,16.74,100.0,177121.83,15.02,1960.000038,83.07628,-2.832774915,43237.07295,3.0,103000.0,64.963051,-19.020835,ISL,318346.0,11531450368.0,,0.0,0.0,0.0,0.0,0.0,0.0,,27.479,5.405,0.056,3403.006,1.083,0.0,0.0,,0.0,0.0,0.0,0.0,,16.74,52584.293,16.74,63.692,0.055,0.031,177121.828,4.89,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.46,2.547,0.658,34.95,39296.867,12.51,109787.203,74.731,,1.337,0.349,46.843,52584.293,16.74,147146.219,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-4.23,-0.374,8.459,0.0,0.0,26572.604,,0.0,0.0,0.0,0.0,,11.893,4.23,4.23,-1.928,-0.309,13287.43,13287.43,37359.012,25.269,25.269,,52584.293,56.386,1.337,0.349,46.843,52584.293,16.74,147146.219,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2011.0,100.0,100.0,,77.19,0.0,0.0,16.85,100.0,176561.36,15.78,1889.999986,83.27399,1.845779156,47714.59223,3.0,103000.0,64.963051,-19.020835,ISL,319308.0,11716753408.0,,0.001,4.506,0.001,0.0,0.0,0.0,,27.3,0.0,0.0,3392.753,1.083,0.0,0.0,,0.0,0.0,0.0,0.0,,16.85,52770.367,16.85,64.118,-0.015,-0.009,176561.359,4.812,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.46,-0.677,-0.448,34.502,38771.344,12.38,108052.562,73.472,,0.893,0.106,46.949,52770.367,16.85,147034.188,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-1.352,-0.114,8.345,0.0,0.0,26134.418,,0.0,0.0,0.0,0.0,,12.446,4.47,4.47,5.288,0.553,13999.021,13999.021,38977.047,26.528,26.528,,52770.367,56.377,0.893,0.106,46.949,52770.367,16.85,147034.188,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.069,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2012.0,100.0,100.0,,77.82,0.0,0.0,17.29,100.0,177259.34,15.24,1860.000014,83.54047,1.063636607,45995.54788,3.0,103000.0,64.963051,-19.020835,ISL,320988.0,11841376256.0,25.714,0.0,5.635,0.002,0.0,0.0,0.0,,27.762,2.308,0.025,3452.881,1.108,0.0,0.0,,0.0,0.0,0.0,0.0,,17.29,53864.941,17.29,64.865,0.924,0.521,177259.344,4.805,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.48,-1.362,-0.676,33.826,38038.805,12.21,105380.789,70.619,,1.965,0.586,47.535,53864.941,17.29,148088.922,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-1.077,-0.09,8.255,0.0,0.0,25717.541,,0.0,0.0,0.0,0.0,,13.707,5.08,5.08,10.806,1.261,15826.137,15826.137,42702.5,29.381,29.381,,53864.941,56.898,1.965,0.586,47.535,53864.941,17.29,148088.922,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-100.0,-0.0,0.0,0.0,0.0,0.0,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2013.0,100.0,100.0,,76.73,0.0,0.0,17.99,100.0,181204.22,15.2,2029.999971,83.09186,4.55246032,49804.983,3.0,103000.0,64.963051,-19.020835,ISL,324036.0,12380449792.0,1300.0,0.024,78.153,0.025,0.0,0.0,0.0,,27.793,15.038,0.167,3934.748,1.275,0.0,0.0,,0.0,0.0,0.0,0.0,,17.99,55518.523,17.99,64.439,3.196,1.819,181204.219,4.743,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.5,4.266,1.231,35.057,39347.48,12.75,108187.43,70.873,,3.367,1.279,48.814,55518.523,17.99,150644.125,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.513,0.373,8.628,0.0,0.0,26625.348,,0.0,0.0,0.0,0.0,,13.717,5.24,5.24,0.681,0.01,16171.043,16171.043,42332.414,29.127,29.127,,55518.523,58.717,3.367,1.279,48.814,55518.523,17.99,150644.125,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.015,0.015,0.0,0.0,46.131,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2014.0,100.0,100.0,,76.99,0.0,0.0,17.8,100.0,178940.12,14.89,2049.999952,82.747856,1.687215018,54576.74481,3.0,103000.0,64.963051,-19.020835,ISL,327650.0,12589333504.0,87.146,0.022,144.647,0.047,0.0,0.0,0.0,,28.09,-18.083,-0.231,3187.683,1.044,0.0,0.0,,0.0,0.0,0.0,0.0,,17.8,54326.262,17.8,63.765,-0.148,-0.087,178940.125,4.657,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.5,0.079,-0.182,34.874,38303.07,12.55,106437.539,70.506,,0.157,-0.252,48.562,54326.262,17.8,148213.734,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,4.584,0.395,9.023,0.0,0.0,27538.709,,0.0,0.0,0.0,0.0,,13.618,5.24,5.24,-0.126,-0.099,15992.675,15992.675,41562.215,29.438,29.438,,54326.262,58.63,0.157,-0.252,48.562,54326.262,17.8,148213.734,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,52.888,0.008,0.023,30.52,0.01,69.334,0.056,;;;;;;;;;;;;,resource_rich
Iceland,2015.0,100.0,100.0,,77.33,0.0,0.0,18.55,100.0,184878.39,13.58,2059.999943,81.80247,4.436663719,52951.68151,3.0,103000.0,64.963051,-19.020835,ISL,331068.0,13147881472.0,191.654,0.091,417.513,0.138,0.0,0.0,0.0,,27.493,10.638,0.111,3490.387,1.156,0.0,0.0,,0.0,0.0,0.0,0.0,,18.55,56030.785,18.55,62.483,4.396,2.578,184878.391,4.655,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.51,7.052,2.237,37.111,40897.941,13.54,112095.484,72.992,,4.215,1.645,50.207,56030.785,18.55,151652.609,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,9.103,0.821,9.844,0.0,0.0,29735.395,,0.0,0.0,0.0,0.0,,12.929,5.0,5.0,-4.493,-0.689,15102.638,15102.638,39050.988,26.954,26.954,,56030.785,61.207,4.215,1.645,50.207,56030.785,18.55,151652.609,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,29.916,0.007,0.029,30.205,0.01,88.616,0.054,;;;;;;;;;;;;,resource_rich
Iceland,2016.0,100.0,100.0,,80.25,0.0,0.0,18.17,100.0,183038.08,12.07,1629.999995,79.91398,6.303687107,61987.92636,3.0,103000.0,64.963051,-19.020835,ISL,335677.0,13976682496.0,11.502,0.016,459.144,0.154,0.0,0.0,0.0,,27.518,16.346,0.189,4005.173,1.344,0.0,0.0,,0.0,0.0,0.0,0.0,,18.17,54129.414,18.17,59.552,0.383,0.234,183038.078,4.396,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.5,-2.258,-1.053,36.059,38995.82,13.09,107420.578,72.042,,-1.229,-0.953,49.255,54129.414,18.17,146732.125,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,10.14,0.998,10.843,0.0,0.0,32300.779,,0.0,0.0,0.0,0.0,,13.017,5.07,5.07,1.285,0.089,15103.806,15103.806,38778.961,27.903,27.903,,54129.414,61.442,-1.229,-0.953,49.255,54129.414,18.17,146732.125,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-15.462,-0.005,0.025,29.791,0.01,73.448,0.055,;;;;;;;;;;;;,resource_rich
Iceland,2017.0,100.0,100.0,,80.08,0.0,0.0,18.84,100.0,186955.55,12.18,1669.999957,78.81927,4.194948829,72010.14903,3.0,103000.0,64.963051,-19.020835,ISL,343641.0,14562998272.0,9.846,0.015,492.665,0.169,0.0,0.0,0.0,,27.268,-0.826,-0.011,3880.018,1.333,0.0,0.0,,,,,0.0,,19.07,55493.957,19.07,58.358,4.564,2.804,186955.547,4.412,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.52,4.374,1.356,37.414,40420.09,13.89,108876.242,72.837,,3.773,1.553,50.807,55493.957,19.07,147849.656,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,11.643,1.262,12.105,0.0,0.0,35225.895,,,,,0.0,,13.202,5.17,5.17,2.019,0.185,15044.771,15044.771,38417.801,27.111,27.111,,55493.957,64.246,3.773,1.553,50.807,55493.957,19.07,147849.656,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-11.758,-0.003,0.022,29.1,0.01,62.938,0.052,;;;;;;;;;;;;,resource_rich
Iceland,2018.0,100.0,100.0,,80.71,0.0,0.0,19.43,100.0,188294.0,12.78,1700.000048,77.96496,4.892180731,74469.80406,3.0,103000.0,64.963051,-19.020835,ISL,352951.0,15275006976.0,20.124,0.034,576.201,0.203,0.0,0.0,0.0,,28.441,0.0,0.0,3777.673,1.333,0.0,0.0,,,,,0.0,,19.69,55786.781,19.69,57.348,3.445,2.213,188294.0,4.351,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.56,-1.749,-0.869,36.545,38758.922,13.68,103540.977,69.477,,3.219,1.211,52.018,55786.781,19.69,147379.516,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,8.281,1.002,13.107,0.0,0.0,37136.828,,,,,0.0,,15.258,6.01,6.01,16.253,2.056,17027.861,17027.861,43229.629,30.523,30.523,,55786.781,66.459,3.219,1.211,52.018,55786.781,19.69,147379.516,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,-46.314,-0.01,0.012,0.0,0.0,32.705,0.0,;;;;;;;;;;;;,resource_rich
Iceland,2019.0,100.0,100.0,,81.07,0.0,0.0,19.12,100.0,175527.73,12.27,1639.999986,80.09719,2.434823,68941.46223,3.0,103000.0,64.963051,-19.020835,ISL,360787.0,15550746624.0,-1.44,-0.003,555.57,0.2,0.0,0.0,0.0,,28.409,-2.083,-0.028,3618.632,1.306,0.0,0.0,,,,,0.0,,19.36,53660.469,19.36,60.568,-4.71,-3.13,175527.734,4.072,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.55,-2.544,-1.061,35.484,36947.008,13.33,98351.797,68.853,,-1.716,-1.093,50.924,53660.469,19.36,141148.375,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-15.33,-2.009,11.098,0.0,0.0,30760.723,,,,,0.0,,15.223,6.02,6.02,0.138,-0.035,16685.744,16685.744,42193.012,31.095,31.095,,53660.469,63.328,-1.716,-1.093,50.924,53660.469,19.36,141148.375,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,50.566,0.006,0.017,27.717,0.01,47.996,0.052,;;;;;;;;;;;;,resource_rich
Iceland,2020.0,100.0,100.0,,,0.0,0.0,18.78,100.0,155754.6,,,86.836586,-6.50391225,59270.18005,3.0,103000.0,64.963051,-19.020835,ISL,366682.0,14424581120.0,8.289,0.017,591.948,0.217,0.0,0.0,0.0,,28.057,-26.374,-0.344,2621.432,0.961,0.0,0.0,,,,,0.0,,18.89,51516.027,18.89,68.996,-8.285,-5.247,158397.484,4.027,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,,,,,0.0,,0.53,-2.262,-0.93,34.554,35234.891,12.92,94234.273,68.396,,-1.754,-1.114,49.81,51516.027,18.89,135840.672,100.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,-34.133,-3.788,7.31,0.0,0.0,19935.373,,,,,0.0,,15.022,5.96,5.96,-0.956,-0.201,16253.866,16253.866,40966.75,31.551,31.551,,51516.027,58.082,-1.754,-1.114,49.81,51516.027,18.89,135840.672,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.387,0.0,0.017,27.272,0.01,47.703,0.053,;;;;;;;;;;;;,resource_rich
Norway,2000.0,100.0,100.0,,60.18,0.32,0.0,142.11,99.77533,129255.24,4.27,34290.0,72.39789,3.204979222,38131.46061,15.0,323802.0,60.472024,8.468946,NOR,4491204.0,242751291392.0,,0.0,0.0,0.0,57.891,0.26,0.182,0.0,25.751,2.424,0.273,2570.615,11.545,8.906,0.04,56.436,1.875,1157.228,5.197,0.028,1.98,123.47,27491.516,142.52,46.727,10.953,57.569,129848.781,2.402,-1.59,-2.632,91.29,0.41,36270.582,162.899,0.288,27.933,12.265,4.629,42.368,46.758,0.21,9433.571,2.734,13.152,110042.82,494.225,0.147,7.265,3.67,16.769,60.222,419.354,31577.279,141.82,93372.359,99.509,71.909,16.723,60.201,420.279,31641.85,142.11,93578.219,99.712,72.067,-19.05,-15.429,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.466,-7.534,108.985,35.625,0.16,24266.395,8.072,140.506,418865.781,1881.212,0.112,18.688,0.817,0.26,0.0,-6.227,-0.054,57.891,0.0,181.957,0.182,0.0,0.14,31733.141,583.177,16.723,60.201,420.279,31641.85,142.11,93578.219,99.712,72.067,,0.016,0.016,0.0,0.0,3.489,0.0,0.003,24.0,0.018,0.092,6.68,0.03,20.41,0.021,0.016;;;;;;;;;;;;,resource_rich
Norway,2001.0,100.0,100.0,,59.59,0.42,0.0,120.74,99.65335,116303.484,4.3,34720.0,67.58246,2.074790394,38542.7151,15.0,323802.0,60.472024,8.468946,NOR,4514019.0,255455346688.0,,0.0,0.0,0.0,55.383,0.25,0.206,0.0,26.871,-10.886,-1.257,2279.207,10.288,8.861,0.04,182.911,9.507,3257.383,14.704,0.033,1.982,124.89,27667.141,121.32,42.554,-10.977,-64.018,115010.516,2.032,0.895,1.457,128.489,0.58,36410.125,164.356,0.478,31.658,-7.329,-3.105,39.263,53.168,0.24,8697.987,8.516,42.087,118810.344,536.312,0.198,7.563,3.26,-15.058,-65.46,353.895,26685.754,120.46,78399.039,99.291,68.167,-15.031,-65.475,354.804,26747.781,120.74,78600.391,99.522,68.342,3.57,2.859,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,5.819,114.805,66.46,0.3,25432.932,0.672,12.65,419551.188,1893.862,0.247,22.114,0.814,0.25,0.0,-0.391,-0.003,55.383,0.0,180.33,0.206,0.0,0.157,26876.271,519.16,-15.031,-65.475,354.804,26747.781,120.74,78600.391,99.522,68.342,0.0,-0.0,0.016,0.0,0.0,3.449,0.0,0.003,-12.903,-0.012,0.079,6.646,0.03,17.572,0.025,0.015;;;;;;;;;;;;,resource_rich
Norway,2002.0,100.0,100.0,,59.47,0.42,0.0,129.7,99.67722,120364.25,3.94,34369.99893,69.30982,1.44625414,43084.47247,15.0,323802.0,60.472024,8.468946,NOR,4538435.0,267081351168.0,,0.0,0.0,0.0,55.085,0.25,0.192,0.0,26.49,-13.278,-1.366,1965.947,8.922,8.814,0.04,19.239,2.829,3863.188,17.533,0.031,1.642,120.53,26557.613,130.24,44.226,4.676,24.278,119741.156,2.035,0.264,0.434,118.984,0.54,36309.777,164.79,0.415,30.324,6.724,2.64,41.903,44.068,0.2,9232.894,21.388,114.707,143445.797,651.019,0.154,7.711,3.45,7.396,23.721,377.615,28505.42,129.37,83203.891,99.332,69.486,7.414,23.844,378.648,28578.133,129.7,83431.375,99.585,69.676,-9.71,-8.056,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.732,-0.84,113.964,66.102,0.3,25110.936,-2.727,-51.651,405913.219,1842.211,0.23,20.971,0.798,0.25,0.0,-1.961,-0.016,55.085,0.0,175.843,0.192,0.0,0.147,28697.117,543.437,7.414,23.844,378.648,28578.133,129.7,83431.375,99.585,69.676,0.0,-0.0,0.015,0.0,0.0,3.409,0.0,0.003,177.778,0.14,0.219,17.627,0.08,48.235,0.061,0.04;;;;;;;;;;;;,resource_rich
Norway,2003.0,100.0,100.0,,56.23,0.56,0.0,106.03,99.474625,105588.055,4.23,37169.99817,63.816036,0.910105664,50134.89077,15.0,323802.0,60.472024,8.468946,NOR,4565167.0,277856288768.0,,0.0,0.0,0.0,72.287,0.33,0.309,0.0,27.749,-2.362,-0.211,1908.267,8.712,8.762,0.04,38.086,6.678,5303.295,24.21,0.037,1.815,114.54,25089.992,106.67,38.322,-11.686,-63.507,105128.766,1.727,4.571,7.532,140.192,0.64,37747.066,172.322,0.6,35.906,7.744,3.245,45.148,65.715,0.3,9889.596,11.23,73.108,158620.125,724.127,0.281,9.407,2.96,-18.468,-71.71,305.905,23105.398,105.48,67008.516,98.884,63.739,-18.248,-71.039,307.609,23225.875,106.03,67381.695,99.4,64.094,7.87,6.871,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947,4.498,118.462,65.715,0.3,25949.203,-2.571,-47.364,393161.375,1794.847,0.281,24.683,1.053,0.33,0.0,32.0,0.255,72.287,0.0,230.753,0.309,0.0,0.219,23366.066,479.93,-18.248,-71.039,307.609,23225.875,106.03,67381.695,99.4,64.094,16.981,0.003,0.018,0.0,0.0,3.939,0.0,0.004,190.667,0.413,0.632,48.191,0.22,138.489,0.206,0.132;;;;;;;;;;;;,resource_rich
Norway,2004.0,100.0,100.0,,56.85,0.59,0.0,109.39,99.46354,106903.02,4.3,37340.00015,64.23876,3.96941456,57603.83602,15.0,323802.0,60.472024,8.468946,NOR,4592284.0,297743122432.0,,0.0,0.0,0.0,78.392,0.36,0.327,0.0,27.884,12.903,1.124,2141.773,9.836,8.71,0.04,-1.359,-0.329,5200.35,23.881,0.036,2.022,121.55,26468.312,110.1,39.247,1.369,6.569,105938.367,1.634,-0.686,-1.182,154.607,0.71,37266.875,171.14,0.645,35.178,5.744,2.593,47.741,80.57,0.37,10395.949,8.524,61.723,171124.062,785.85,0.336,9.813,3.07,3.129,7.564,313.469,23687.559,108.78,68259.922,98.801,64.434,3.173,7.75,315.359,23820.391,109.39,68671.492,99.355,64.822,11.45,9.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.136,-4.899,113.563,65.327,0.3,24729.154,-1.895,-34.012,383433.5,1760.836,0.272,23.343,1.146,0.36,0.0,8.788,0.093,78.392,0.0,249.549,0.327,0.0,0.236,23974.998,486.499,3.173,7.75,315.359,23820.391,109.39,68671.492,99.355,64.822,0.0,-0.0,0.018,0.0,0.0,3.89,0.0,0.004,15.596,0.094,0.726,54.439,0.25,158.13,0.227,0.149;;;;;;;;;;;;,resource_rich
Norway,2005.0,100.0,100.0,,58.56,0.58,0.0,136.52,99.57695,121278.375,4.28,36349.99847,69.73603,2.625419938,66810.47852,15.0,323802.0,60.472024,8.468946,NOR,4623691.0,314940751872.0,,0.0,0.0,0.0,71.372,0.33,0.24,0.0,26.958,-14.603,-1.436,1816.582,8.399,8.651,0.04,-49.346,-11.784,2616.306,12.097,0.029,1.505,125.21,27080.098,137.25,45.197,14.737,71.695,120724.852,1.772,-2.329,-3.986,157.883,0.73,36151.617,167.154,0.532,29.945,-8.466,-4.042,43.699,82.185,0.38,9451.153,8.416,66.138,184265.734,851.988,0.277,7.829,3.7,24.735,75.062,388.531,29346.686,135.69,84030.453,98.863,69.605,24.797,75.681,391.04,29526.195,136.52,84573.227,99.468,70.055,-12.04,-9.616,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.314,1.492,115.055,67.046,0.31,24883.881,-7.882,-138.783,350813.375,1622.053,0.226,20.612,1.063,0.33,0.0,-7.242,-0.083,71.372,0.0,229.904,0.24,0.0,0.19,29684.076,558.194,24.797,75.681,391.04,29526.195,136.52,84573.227,99.468,70.055,0.0,-0.0,0.018,0.0,0.0,3.84,0.0,0.003,98.016,0.703,1.429,108.139,0.5,309.027,0.364,0.256;;;;;;;;;;;;,resource_rich
Norway,2006.0,100.0,100.0,,57.02,0.69,0.0,120.4,99.430176,110179.18,4.21,37200.00076,66.73525,2.399828426,74148.32008,15.0,323802.0,60.472024,8.468946,NOR,4661081.0,332457541632.0,,0.021,4.41,0.021,83.672,0.39,0.322,0.004,27.883,-14.219,-1.194,1545.776,7.205,8.582,0.04,62.814,7.599,4225.553,19.696,0.033,1.41,122.07,26189.203,121.22,41.979,-8.439,-47.107,109650.0,1.537,0.713,1.191,175.925,0.82,36117.242,168.345,0.676,32.939,-0.876,-0.383,43.316,100.835,0.47,9293.212,3.292,28.045,188804.453,880.033,0.388,8.475,3.38,-12.027,-48.878,339.653,25609.939,119.37,72870.031,98.474,66.457,-11.797,-48.298,342.742,25830.918,120.4,73532.758,99.324,67.061,0.85,0.696,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.406,2.769,117.824,66.508,0.31,25278.252,-6.991,-113.398,323670.5,1508.654,0.256,23.054,1.239,0.39,0.0,16.517,0.176,83.672,0.0,265.727,0.322,0.0,0.242,26006.842,511.088,-11.797,-48.298,342.742,25830.918,120.4,73532.758,99.324,67.061,14.516,0.002,0.02,0.0,0.0,4.334,0.0,0.004,27.455,0.381,1.81,137.307,0.64,388.253,0.528,0.354;;;;;;;;;;;;,resource_rich
Norway,2007.0,100.0,100.0,,57.36,1.0,0.0,134.94,99.26438,117053.125,3.83,37750.0,69.2405,2.994287714,85139.96045,15.0,323802.0,60.472024,8.468946,NOR,4709582.0,352692895744.0,1450.0,0.298,67.652,0.319,82.81,0.39,0.287,0.058,28.58,9.967,0.718,1682.346,7.923,8.493,0.04,70.063,13.799,7112.082,33.495,0.029,1.431,126.08,26770.953,136.11,44.341,8.342,42.635,117573.5,1.57,1.993,3.355,248.43,1.17,36457.68,171.7,0.86,31.008,-1.57,-0.68,42.637,161.373,0.76,9053.146,1.851,16.291,190319.234,896.324,0.558,7.7,3.89,11.969,38.275,377.928,28380.438,133.66,80246.719,98.2,68.252,12.323,39.279,382.022,28652.225,134.94,81115.82,99.14,68.992,-10.03,-7.955,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.815,3.317,121.141,78.563,0.37,25722.188,-7.802,-117.713,295342.938,1390.942,0.272,21.878,1.232,0.39,0.0,-0.515,-0.006,82.81,0.0,261.635,0.287,0.0,0.223,28900.654,553.722,12.323,39.279,382.022,28652.225,134.94,81115.82,99.14,68.992,0.0,-0.0,0.02,0.0,0.0,4.263,0.0,0.004,40.252,0.713,2.522,188.976,0.89,535.555,0.654,0.456;;;;;;;;;;;;,resource_rich
