country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Chile,2006.0,99.36811,100.0,322.11,32.91,25.54,,28.03,52.324062,22631.893,3.86,57150.00153,22.566658,6.317176343,9464.548507,26.0,756096.0,-35.675147,-71.542969,CHL,16334573.0,293258330112.0,,,,,,,,,349.823,24.847,7.968,2451.149,40.038,710.762,11.61,23.897,0.666,211.505,3.455,21.673,10.831,55.86,3419.74,53.57,17.124,3.458,12.355,22631.893,1.261,2.318,6.452,1563.555,25.54,17436.092,284.811,47.676,77.042,-7.46,-6.794,84.284,752.392,12.29,5159.823,-3.954,-0.826,1228.051,20.06,22.942,22.799,18.74,10.321,7.05,80.283,1715.992,28.03,4914.927,52.324,21.717,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,2.29,4.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.277,160.489,100.401,1.64,9825.121,-20.074,-1.069,260.506,4.255,3.061,43.413,4.568,1.431,0.0,-20.056,-1.146,87.606,0.0,279.655,2.671,0.0,1.236,3279.547,369.682,8.332,5.904,84.871,1715.992,28.03,5195.802,52.324,22.958,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,1.219,0.0,0.005;;;;;;;;;;;;,South America
Chile,2007.0,98.09202,100.0,327.89,30.46,33.69,,22.29,39.81779,22387.78,3.81,64569.99969,18.706137,4.905324504,10502.35071,26.0,756096.0,-35.675147,-71.542969,CHL,16495543.0,305709449216.0,,,,,,,,,450.518,18.69,7.483,2880.873,47.522,862.657,14.23,-63.947,-2.209,75.511,1.246,25.42,12.868,57.61,3492.459,55.98,17.505,-0.104,-0.384,22387.779,1.208,4.457,12.695,2042.37,33.69,18035.553,297.506,60.182,80.56,-41.055,-34.602,49.681,354.035,5.84,3011.785,-3.684,-0.739,1171.272,19.321,10.432,13.453,25.22,-20.841,-17.129,63.155,1351.274,22.29,3828.581,39.818,17.101,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,1.63,2.829,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.808,39.814,200.304,825.678,13.62,12142.894,-22.293,-0.949,200.456,3.307,24.33,54.239,8.606,2.696,0.0,88.4,4.038,163.438,0.0,521.728,4.816,0.0,2.33,3393.644,369.299,-15.55,-13.079,71.792,1351.274,22.29,4352.228,39.818,19.44,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.012,0.032,0.0,0.0,1.92,0.0,0.009;;;;;;;;;;;;,South America
Chile,2008.0,98.26487,100.0,331.26,30.83,32.59,,23.78,42.185562,22165.26,3.65,67989.99786,20.915377,3.529530553,10751.4816,26.0,756096.0,-35.675147,-71.542969,CHL,16661463.0,314032357376.0,,,,,,,,,442.611,6.936,3.296,3050.003,50.818,887.677,14.79,174.486,2.173,205.202,3.419,26.237,13.76,57.52,3452.278,56.37,17.99,0.002,0.007,22165.26,1.176,-2.673,-7.951,1956.011,32.59,17378.723,289.555,57.814,78.405,-44.342,-22.03,27.651,177.655,2.96,1659.607,-2.531,-0.489,1130.259,18.832,5.251,7.487,24.95,8.647,5.035,68.189,1425.445,23.75,4092.635,42.132,18.464,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,1.15,1.999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.383,10.782,211.086,890.678,14.84,12669.11,11.924,0.394,222.124,3.701,26.326,57.158,11.454,3.588,0.0,33.094,2.848,215.361,0.0,687.475,6.365,0.0,3.102,3383.256,369.306,11.383,7.958,79.751,1427.246,23.78,4786.54,42.186,21.595,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.385,0.075,0.107,1.801,0.03,6.43,0.053,0.029;;;;;;;;;;;;,South America
Chile,2009.0,99.59366,100.0,361.58,31.53,32.12,,24.57,43.340977,21051.678,3.61,65449.99695,21.777431,-1.564239443,10208.90797,26.0,756096.0,-35.675147,-71.542969,CHL,16833450.0,306660179968.0,,,,,,,,,433.057,-8.58,-4.36,2759.837,46.458,906.528,15.26,-4.648,-0.159,193.666,3.26,26.918,13.11,58.04,3447.897,56.69,19.051,-4.044,-14.933,21051.678,1.156,-5.715,-16.549,1908.105,32.12,16218.079,273.006,56.659,77.039,1.077,0.298,27.949,293.463,4.94,1660.338,11.705,2.204,1249.654,21.036,8.714,7.887,24.55,3.763,2.129,70.319,1455.436,24.5,4177.311,43.217,19.843,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,1.35,2.326,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.915,-12.486,198.599,708.114,11.92,11797.905,9.622,0.356,241.01,4.057,21.027,56.043,10.827,3.392,0.0,-5.477,-0.627,201.485,0.0,643.18,5.983,0.0,3.055,3367.699,354.372,2.716,1.615,81.366,1459.594,24.57,4833.6,43.341,22.961,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.261,0.114,0.221,4.158,0.07,13.109,0.123,0.062;;;;;;;;;;;;,South America
Chile,2010.0,99.53839,100.0,360.95,27.04,36.71,,21.55,36.98936,21403.44,3.56,69750.0,19.264341,5.844177296,12808.03834,26.0,756096.0,-35.675147,-71.542969,CHL,17004166.0,321457389568.0,,,,,,,,,468.932,12.423,5.772,3071.551,52.229,1029.16,17.5,-2.673,-0.087,186.597,3.173,30.038,14.351,59.22,3482.676,58.26,18.595,2.702,9.575,21403.439,1.132,6.868,18.75,2158.883,36.71,17157.926,291.756,63.011,80.164,105.364,29.448,57.398,666.895,11.34,3375.499,-3.656,-0.769,1191.877,20.267,19.464,15.771,27.32,-13.582,-9.923,60.395,1248.518,21.23,3551.784,36.44,16.594,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,0.96,1.621,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.293,-16.47,182.13,462.828,7.87,10710.876,60.172,2.441,382.155,6.498,13.508,50.043,10.893,3.412,0.0,0.613,0.066,200.685,0.0,640.627,5.857,0.0,2.993,3426.219,363.948,-11.004,-9.175,72.191,1267.337,21.55,4245.514,36.989,19.836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.731,0.682,0.903,18.819,0.32,53.103,0.549,0.248;;;;;;;;;;;;,South America
Chile,2011.0,99.588196,100.0,388.65,28.79,41.0,,21.04,33.913605,22459.62,3.66,76470.00122,17.502325,6.110918829,14637.23344,26.0,756096.0,-35.675147,-71.542969,CHL,17173568.0,338708856832.0,,,,,,,,,498.227,28.255,14.757,3900.557,66.986,1233.873,21.19,5.654,0.179,195.203,3.352,34.155,17.367,62.77,3655.035,62.04,18.494,5.98,21.764,22459.619,1.139,7.771,22.672,2387.39,41.0,18308.828,314.428,66.086,81.519,1.686,0.968,58.365,648.089,11.13,3398.545,-14.7,-2.979,1006.648,17.288,17.94,15.132,30.91,-5.742,-3.815,56.58,1206.505,20.72,3294.599,33.398,14.669,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,0.73,1.163,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.814,6.947,189.076,505.428,8.68,11009.728,0.721,0.047,381.115,6.545,13.991,49.02,13.773,4.314,0.0,26.431,2.879,251.225,0.0,801.961,6.954,0.0,3.571,3612.528,385.712,-1.315,-0.908,71.284,1225.139,21.04,4150.789,33.914,18.481,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.771,0.028,0.931,18.633,0.32,54.229,0.516,0.241;;;;;;;;;;;;,South America
Chile,2012.0,100.0,100.0,405.49,30.31,45.17,,20.59,31.310825,23224.074,3.84,78410.00366,18.09596,5.318628,15351.54074,26.0,756096.0,-35.675147,-71.542969,CHL,17341770.0,359556382720.0,,,,,,,,,525.091,16.589,11.112,4503.516,78.099,1518.876,26.34,8.869,0.297,210.453,3.65,40.055,19.392,65.76,3792.0,65.76,18.906,4.416,17.035,23224.074,1.12,4.076,12.815,2604.694,45.17,18870.238,327.243,68.689,81.253,-9.178,-5.357,53.008,719.65,12.48,3056.688,-21.132,-3.653,786.222,13.634,18.978,13.162,34.53,-1.697,-1.297,55.283,1164.818,20.2,3187.85,30.718,13.726,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.734,7.06,196.136,366.168,6.35,11310.037,-2.7,-0.177,367.229,6.368,9.656,48.7,19.1,5.983,0.0,38.678,5.327,345.015,0.0,1101.359,9.098,0.0,4.742,3792.0,402.747,5.532,4.219,75.503,1187.307,20.59,4353.833,31.311,18.747,,0.001,0.001,0.0,0.0,0.054,0.0,0.0,20.969,0.188,1.12,22.489,0.39,64.571,0.593,0.278;;;;;;;;;;;;,South America
Chile,2013.0,99.6,100.0,436.94,30.23,48.0,,20.17,29.587795,23629.986,3.82,83000.0,18.432415,4.045004298,15842.93648,26.0,756096.0,-35.675147,-71.542969,CHL,17509926.0,371454083072.0,,,,,,,,,549.949,12.406,9.689,5013.607,87.788,1773.28,31.05,325.281,11.872,886.422,15.521,45.548,21.217,68.17,3893.22,68.17,19.14,2.734,11.013,23629.986,1.114,2.672,8.743,2741.302,48.0,19188.342,335.986,70.412,81.203,0.222,0.117,53.126,642.493,11.25,3034.041,-22.006,-3.0,607.32,10.634,16.503,12.84,37.49,-1.264,-1.028,54.255,1119.936,19.61,3098.555,28.766,13.113,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.542,-1.063,195.073,325.53,5.7,11140.692,-7.506,-0.478,336.403,5.89,8.361,47.146,22.013,6.896,0.0,15.257,2.914,393.834,0.0,1257.199,10.116,0.0,5.32,3893.22,413.759,3.017,2.27,77.773,1151.918,20.17,4441.646,29.588,18.797,1884.947,0.017,0.018,0.571,0.01,1.052,0.015,0.004,33.47,0.366,1.486,31.411,0.55,84.841,0.807,0.359;;;;;;;;;;;;,South America
Chile,2014.0,100.0,100.0,468.99,26.95,44.51,,25.44,36.368835,23154.375,3.39,76559.99756,20.193163,1.766739784,14670.98891,26.0,756096.0,-35.675147,-71.542969,CHL,17687108.0,378114277376.0,,,,,,,,,498.785,0.877,0.77,5006.913,88.558,1603.428,28.36,36.923,5.731,1201.561,21.252,40.543,21.624,69.95,3954.858,69.95,19.903,-1.021,-4.225,23154.375,1.083,-2.966,-9.965,2516.522,44.51,18432.725,326.022,63.631,79.608,-17.198,-9.137,43.989,563.122,9.96,2487.083,-18.307,-1.947,491.169,8.687,14.239,10.741,34.89,15.762,8.176,62.431,1331.478,23.55,3529.767,33.667,15.244,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.819,-1.598,193.475,349.972,6.19,10938.73,-14.553,-0.857,284.568,5.033,8.849,47.243,15.929,4.99,0.0,-27.641,-6.085,282.119,0.0,900.582,7.133,0.0,3.889,3954.858,409.534,9.438,5.739,83.512,1438.336,25.44,4721.649,36.369,20.392,6689.15,1.224,1.243,26.008,0.46,70.26,0.658,0.303,164.756,2.424,3.91,80.85,1.43,221.04,2.044,0.955;;;;;;;;;;;;,South America
Chile,2015.0,99.71484,100.0,470.34,25.07,44.37,,27.38,38.16028,23180.021,3.39,82230.00336,21.427673,2.303767036,13574.16924,26.0,756096.0,-35.675147,-71.542969,CHL,17870122.0,386251292672.0,,,,,,,,,483.624,-3.956,-3.503,4759.612,85.055,1572.457,28.1,-20.653,-4.389,943.642,16.863,39.164,20.533,71.75,4015.082,71.75,20.449,1.147,4.696,23180.021,1.072,-0.776,-2.529,2482.915,44.37,18102.402,323.492,61.84,78.095,9.669,4.254,48.243,620.029,11.08,2699.638,26.158,2.272,613.302,10.96,15.443,11.646,34.7,2.501,1.181,63.612,1337.988,23.91,3559.688,33.324,15.357,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.695,-3.28,190.194,290.429,5.19,10643.151,-14.196,-0.715,241.669,4.319,7.233,45.915,17.768,5.566,0.0,11.549,1.84,311.477,0.0,994.298,7.758,0.0,4.289,4015.082,414.23,9.105,7.225,90.738,1532.166,27.38,5077.62,38.16,21.905,196.504,2.42,3.663,76.664,1.37,204.963,1.909,0.884,46.533,1.785,5.695,117.515,2.1,318.671,2.927,1.375;;;;;;;;;;;;,South America
Chile,2016.0,100.0,100.0,510.67,24.55,49.09,,24.27,33.083424,23993.93,3.54,86489.99786,19.706335,1.711089289,13753.59215,26.0,756096.0,-35.675147,-71.542969,CHL,18083880.0,393022275584.0,,,,,,,,,524.264,1.418,1.206,4770.023,86.261,1766.767,31.95,-19.857,-3.349,747.32,13.514,43.552,19.88,73.36,4056.652,73.36,19.794,4.749,19.674,23993.93,1.104,7.063,22.849,2714.572,49.09,19151.92,346.341,66.917,79.82,22.636,10.92,59.163,667.445,12.07,3271.588,19.742,2.164,725.698,13.123,16.453,13.635,38.46,-16.641,-10.899,52.713,1076.096,19.46,2914.906,26.527,12.149,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.638,10.723,200.917,280.36,5.07,11110.309,-26.12,-1.128,176.435,3.191,6.911,46.305,21.459,6.722,0.0,20.77,3.69,371.724,0.0,1186.62,9.163,0.0,4.945,4056.652,433.903,-3.819,-3.175,87.562,1342.079,24.27,4842.009,33.083,20.18,87.506,3.164,6.827,141.563,2.56,377.527,3.49,1.573,15.946,0.869,6.564,124.42,2.25,362.957,3.067,1.513;;;;;;;;;;;;,South America
Chile,2017.0,99.7,100.0,557.03,24.11,44.9,,29.32,39.504177,24517.238,3.55,87069.99969,22.405031,1.184544707,14998.81706,26.0,756096.0,-35.675147,-71.542969,CHL,18368582.0,398359527424.0,,,,,,,,,474.939,3.975,3.429,4882.776,89.69,1600.015,29.39,,,,,39.598,19.916,74.18,4038.417,74.22,19.575,3.79,16.444,24517.238,1.131,1.009,3.496,2444.391,44.9,19045.4,349.837,60.496,77.682,-5.1,-3.017,56.146,677.243,12.44,3056.631,,,,,16.761,12.467,35.25,8.303,4.041,56.754,1187.354,21.81,3089.73,29.386,12.602,15.539,12.948,100.51,1596.204,29.32,5471.836,39.504,22.318,-0.04,-0.054,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535,3.084,204.001,167.133,3.07,11105.995,,,,,4.136,45.299,23.739,7.449,0.06,10.816,2.28,405.546,3.266,1292.37,10.037,0.081,5.271,4040.595,450.347,15.539,12.948,100.51,1596.204,29.32,5471.836,39.504,22.318,52.767,3.541,10.368,212.319,3.9,564.456,5.255,2.302,47.871,3.085,9.649,193.265,3.55,525.281,4.783,2.142;;;;;;;;;;;;,South America
Chile,2018.0,100.0,100.0,584.92,25.46,43.85,,32.89,42.859005,25039.64,3.49,86610.00061,24.343296,3.713859177,15888.14436,26.0,756096.0,-35.675147,-71.542969,CHL,18701452.0,414254039040.0,,,,,,,,,452.437,-3.488,-3.128,4628.607,86.562,1567.258,29.31,,,,,38.194,18.485,76.74,4103.425,76.74,19.818,3.982,17.931,25039.641,1.13,1.284,4.491,2344.738,43.85,18946.553,354.328,57.141,75.666,0.393,0.221,56.367,626.155,11.71,3014.027,,,,,15.259,12.037,34.72,9.571,5.068,61.822,1241.08,23.21,3305.738,30.245,13.202,13.594,13.44,113.95,1758.687,32.89,6093.088,42.859,24.334,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.627,7.398,211.4,151.325,2.83,11303.919,,,,,3.688,45.144,29.092,9.157,0.21,22.928,5.353,489.655,11.229,1555.61,11.933,0.274,6.213,4103.425,468.278,13.594,13.44,113.95,1758.687,32.89,6093.088,42.859,24.334,31.386,3.174,13.543,291.421,5.45,724.154,7.102,2.892,-1.039,-0.156,9.493,214.957,4.02,507.586,5.238,2.027;;;;;;;;;;;;,South America
Chile,2019.0,100.0,100.0,606.69,25.26,45.16,,32.23,41.64621,24894.514,3.66,91370.00275,24.144995,0.942005307,14741.7144,26.0,756096.0,-35.675147,-71.542969,CHL,19039484.0,417332002816.0,,,,,,,,,453.676,0.604,0.523,4573.894,87.085,1491.637,28.4,,,,,36.697,18.373,77.39,4064.711,77.39,19.593,1.217,5.701,24894.514,1.136,2.382,8.439,2371.913,45.16,19053.412,362.767,58.354,76.537,15.548,8.764,65.131,753.172,14.34,3420.817,,,,,18.53,13.741,35.11,-8.244,-5.306,56.516,1094.042,20.83,2968.364,26.916,11.924,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.401,-0.848,210.552,127.104,2.42,11058.701,,,,,3.127,44.422,25.185,7.931,0.2,-13.388,-3.908,416.569,10.504,1322.755,10.248,0.258,5.313,4064.711,473.979,-1.609,-2.738,111.212,1692.798,32.23,5841.104,41.646,23.463,23.082,3.064,16.607,335.093,6.38,872.252,8.244,3.504,36.437,3.411,12.904,253.158,4.82,677.732,6.228,2.722;;;;;;;;;;;;,South America
Chile,2020.0,100.0,100.0,669.29,,43.69,,34.06,43.807076,22925.926,,,26.557531,-5.771501669,13231.70421,26.0,756096.0,-35.675147,-71.542969,CHL,19300318.0,391686946816.0,,,,,,,,,436.399,-16.006,-13.939,3789.874,73.146,1399.459,27.01,,,,,34.74,16.531,77.75,4028.431,77.75,21.471,-6.646,-31.501,22925.926,1.13,-9.568,-34.711,2263.693,43.69,16997.432,328.056,56.193,74.141,-4.263,-2.776,62.354,719.159,13.88,3230.742,,,,,17.852,14.092,33.93,1.309,0.529,57.045,1068.894,20.63,2955.674,26.534,12.892,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.547,-17.996,192.556,145.075,2.8,9976.817,,,,,3.601,43.518,22.664,7.152,0.25,-9.827,-2.52,370.556,12.953,1174.295,9.199,0.322,5.122,4028.431,442.478,3.754,3.21,114.422,1764.738,34.06,5928.491,43.807,25.859,20.866,3.392,19.999,395.848,7.64,1036.189,9.826,4.52,14.444,1.81,14.713,287.042,5.54,762.333,7.125,3.325;;;;;;;;;;;;,South America
Colombia,2000.0,95.2,78.1,210.84,28.03,10.21,0.0,31.98,75.79996,8011.8125,3.0,58340.0,29.556067,2.924861483,2520.481089,46.0,1138910.0,4.570868,-74.297333,COL,39215136.0,330615619584.0,,0.0,0.0,0.0,12.75,0.5,1.168,0.0,189.208,7.399,2.166,801.676,31.438,53.041,2.08,16.755,44.04,7825.564,306.881,4.859,10.006,42.85,1092.69,42.81,16.872,-2.692,-8.69,8011.813,0.95,-0.13,-0.289,269.029,10.55,5647.662,221.474,24.644,70.492,0.789,0.449,57.358,210.378,8.25,1462.651,0.754,0.429,1462.651,57.358,19.271,18.256,8.1,-8.56,-8.531,91.122,809.636,31.75,2323.637,74.165,29.003,-8.326,-8.401,92.711,822.641,32.26,2364.151,75.356,29.508,0.04,0.093,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.142,-2.904,132.678,5.61,0.22,3383.335,-16.983,-86.326,10760.453,421.973,0.514,42.229,1.583,0.5,0.0,8.534,0.124,12.75,0.0,40.376,1.168,0.0,0.504,1091.67,314.184,-8.326,-8.401,92.711,822.641,32.26,2364.151,75.356,29.508,,0.005,0.005,0.255,0.01,0.138,0.023,0.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Colombia,2001.0,98.47,78.9,217.68,27.24,10.78,0.0,31.69,74.61738,7953.855,2.95,58940.0,30.604485,1.677898308,2439.682456,46.0,1138910.0,4.570868,-74.297333,COL,39837876.0,336096690176.0,,0.0,0.0,0.0,12.551,0.5,1.159,0.0,197.728,-1.525,-0.479,777.11,30.958,55.977,2.23,14.825,45.496,8845.264,352.377,5.169,9.77,42.97,1078.622,43.14,16.962,0.853,2.68,7953.855,0.943,0.393,0.87,279.884,11.15,5581.208,222.343,25.846,70.17,3.542,2.032,59.39,218.134,8.69,1490.791,3.542,2.032,1490.791,59.39,20.144,18.743,8.53,2.651,1.808,92.93,790.203,31.48,2332.706,72.972,29.328,2.612,1.811,94.521,803.005,31.99,2372.647,74.154,29.83,-0.17,-0.396,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.515,-0.683,131.995,5.773,0.23,3313.307,-12.322,-51.994,9287.1,369.978,0.533,41.657,1.583,0.5,0.0,0.0,0.0,12.551,0.0,39.744,1.159,0.0,0.5,1082.889,316.865,2.612,1.811,94.521,803.005,31.99,2372.647,74.154,29.83,45.435,0.002,0.008,0.251,0.01,0.197,0.023,0.002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Colombia,2002.0,94.9055,79.7,223.19,28.8,10.25,0.0,33.83,76.746826,7834.471,2.83,56770.00046,32.692554,2.503980466,2396.627127,46.0,1138910.0,4.570868,-74.297333,COL,40454056.0,344517672960.0,,0.0,0.0,0.0,12.113,0.49,1.096,0.0,183.404,-17.756,-5.497,629.391,25.461,53.641,2.17,-10.082,-35.526,7832.366,316.851,4.854,8.034,44.1,1090.125,44.71,17.86,0.023,0.071,7834.47,0.92,-2.759,-6.135,261.531,10.58,5344.534,216.208,23.664,68.218,1.005,0.597,59.987,202.205,8.18,1482.838,1.005,0.597,1482.838,59.987,18.296,18.927,8.2,7.383,6.217,99.147,831.313,33.63,2450.856,75.218,31.283,7.259,6.207,100.728,843.673,34.13,2489.937,76.336,31.782,-0.61,-1.383,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.936,-1.235,130.76,5.685,0.23,3232.305,-4.305,-15.926,8751.955,354.052,0.514,41.257,1.567,0.49,0.0,-1.008,-0.016,12.113,0.0,38.744,1.096,0.0,0.495,1105.204,316.936,7.259,6.207,100.728,843.673,34.13,2489.937,76.336,31.782,74.286,0.006,0.014,0.247,0.01,0.336,0.022,0.004,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Colombia,2003.0,95.12935,80.7,215.58,30.7,9.6,0.0,36.0,78.94737,7863.652,2.78,56110.00061,33.389133,3.918271904,2281.401762,46.0,1138910.0,4.570868,-74.297333,COL,41057688.0,357889179648.0,,0.0,0.0,0.0,12.178,0.5,1.082,0.0,172.078,10.853,2.763,687.443,28.225,68.44,2.81,26.703,84.609,9777.96,401.46,6.082,8.742,45.09,1098.211,46.2,18.285,1.87,5.927,7863.652,0.902,0.065,0.141,240.637,9.88,5269.384,216.349,21.385,67.009,-4.146,-2.487,57.5,166.351,6.83,1400.464,-4.146,-2.487,1400.464,57.5,14.784,17.809,7.95,6.501,5.769,104.916,872.187,35.81,2555.33,77.511,32.495,6.424,5.787,106.515,884.609,36.32,2594.268,78.615,32.991,-1.11,-2.462,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.104,-0.136,130.624,5.845,0.24,3181.478,-6.401,-22.664,8071.275,331.388,0.519,40.458,1.58,0.5,0.0,0.815,0.013,12.178,0.0,38.486,1.082,0.0,0.489,1125.246,322.863,6.424,5.787,106.515,884.609,36.32,2594.268,78.615,32.991,37.705,0.005,0.019,0.244,0.01,0.452,0.022,0.006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Colombia,2004.0,95.35031,81.5,214.54,29.18,8.87,0.0,39.91,81.81632,8152.3345,2.66,56110.00061,34.505455,5.333022067,2782.623185,46.0,1138910.0,4.570868,-74.297333,COL,41648272.0,376728256512.0,,0.0,0.0,0.0,11.285,0.47,0.953,0.0,148.388,-12.493,-3.526,593.031,24.699,44.66,1.86,7.715,30.971,10382.947,432.432,3.771,7.274,47.7,1145.306,49.33,18.433,5.162,16.667,8152.334,0.901,5.114,11.064,218.977,9.12,5460.328,227.413,18.488,66.979,6.693,3.848,61.348,168.314,7.01,1473.007,6.693,3.848,1473.007,61.348,14.21,18.069,7.32,5.953,5.538,110.454,952.741,39.68,2652.064,80.438,32.531,5.942,5.603,112.117,965.466,40.21,2692.006,81.512,33.021,-1.63,-3.417,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.224,10.742,141.366,6.003,0.25,3394.291,-2.082,-6.899,7791.175,324.489,0.507,41.636,1.491,0.47,0.0,-5.657,-0.089,11.285,0.0,35.794,0.953,0.0,0.439,1184.443,339.531,5.942,5.603,112.117,965.466,40.21,2692.006,81.512,33.021,24.149,0.004,0.023,0.24,0.01,0.55,0.02,0.007,,0.15,0.15,1.201,0.05,3.597,0.101,0.044;;;;;;;;;;;;,South America
