country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density\n(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,continent
Canada,2019,100.0,100.0,,22.11,110.65,95.47,421.8,82.378334,107980.76,6.94,580210.022,28.586376,1.879592028,46338.34096,4,9984670.0,56.130366,-106.346771,CAN,37522584.0,1708858146816.0,1.317,0.322,659.724,24.755,274.768,10.31,1.572,0.609,169.916,-6.523,-11.805,4508.07,169.154,1336.262,50.14,-1.417,-4.809,8917.488,334.607,7.643,4.158,608.95,16228.894,656.03,20.459,-0.546,-22.318,108410.719,2.38,-0.237,-6.303,3371.303,126.5,70684.023,2652.247,19.283,65.2,0.819,9.64,1186.542,1943.896,72.94,31622.088,-4.045,-71.499,45206.629,1696.27,11.118,29.169,111.47,-1.069,-14.634,1006.336,10174.405,381.77,26819.475,58.194,24.739,-0.696,-16.015,1415.603,14112.302,529.53,37726.695,80.717,34.8,-47.08,-7.731,0.463,0.234,254.196,2678.12,100.49,6774.488,15.318,6.249,-0.318,-4.139,1296.55,91.145,3.42,34553.863,2.218,66.49,81659.219,3064.065,0.521,31.873,32.903,10.307,,-2.223,-0.748,274.695,,876.884,1.571,,0.809,17483.605,4067.85,-0.949,-16.249,1161.407,11434.181,429.04,30952.205,65.399,28.551,7.449,0.708,10.754,108.735,4.08,286.607,0.622,0.264,-1.78,-1.897,86.659,876.272,32.88,2309.519,5.012,2.13,North America
Canada,2020,100.0,100.0,,,102.19,92.65,429.24,83.625496,100497.28,,,30.54215,-5.233024303,43294.64816,4,9984670.0,56.130366,-106.346771,CAN,37888704.0,1622144450560.0,-7.288,-1.804,605.735,22.951,252.054,9.55,1.462,0.601,160.647,-13.583,-22.976,3858.091,146.178,1063.641,40.3,-4.59,-15.357,8426.001,319.25,6.168,3.825,595.72,15722.891,653.36,22.093,-6.052,-246.167,100866.023,2.356,-9.485,-251.566,3159.517,119.71,63361.395,2400.681,18.322,62.817,-2.835,-33.637,1152.905,2015.64,76.37,30428.73,-2.366,-40.14,43710.391,1656.13,11.689,30.167,104.96,1.251,8.842,1015.178,10202.248,386.55,26793.693,59.163,26.564,0.502,5.399,1421.002,14084.673,533.65,37504.629,81.678,37.183,-57.64,-9.676,-2.967,-8.447,245.749,2573.59,97.51,6486.074,14.924,6.43,-15.036,-194.952,1101.598,80.235,3.04,29074.574,-4.342,-133.041,77358.781,2931.024,0.465,28.825,31.955,10.01,,-2.882,-0.948,264.2,,843.379,1.532,,0.836,17244.189,3821.683,1.27,13.846,1175.253,11511.083,436.14,31018.557,66.753,30.752,4.917,0.487,11.242,112.962,4.28,296.7,0.655,0.294,8.787,7.269,93.928,943.817,35.76,2479.047,5.473,2.458,North America
Mexico,2000,98.00713,82.4,109.89,12.17,141.8,7.81,44.51,26.952402,17300.662,3.6,379180.0,7.1508975,4.942453715,7157.8145,66,1964375.0,23.634501,-102.552784,MEX,97873448.0,1241194692608.0,,0.908,9.281,0.908,64.982,6.36,3.123,0.054,525.39,9.547,6.639,778.423,76.187,194.639,19.05,11.212,6.349,643.41,62.973,9.356,4.499,204.49,2089.331,203.62,12.714,6.024,96.211,17300.664,1.364,6.767,98.423,1593.282,155.94,15866.979,1552.956,76.584,91.713,6.281,21.224,359.133,411.858,40.31,3669.361,-2.502,-8.566,3410.391,333.787,19.797,21.209,106.98,1.108,1.072,97.802,337.885,33.07,999.271,16.241,5.776,-0.429,-2.212,140.32,487.16,47.68,1433.684,23.416,8.287,0.87,0.425,-17.806,-5.054,23.327,83.986,8.22,238.341,4.037,1.378,6.739,70.559,1117.636,986.784,96.58,11419.195,2.918,56.169,20238.82,1980.843,47.431,66.004,18.205,6.359,,4.928,0.855,64.968,,186.006,3.123,,1.075,2080.442,1693.276,4.051,2.841,116.992,403.174,39.46,1195.344,19.379,6.909,0.0,0.0,0.021,0.102,0.01,0.211,0.005,0.001,11.765,0.006,0.056,0.204,0.02,0.574,0.01,0.003,North America
Mexico,2001,97.13832,83.1,109.6,11.34,153.32,8.29,39.56,23.785852,16898.29,3.72,378830.0,6.3393073,-0.404390127,7544.568723,66,1964375.0,23.634501,-102.552784,MEX,99394288.0,1251502718976.0,1.848,0.017,9.308,0.925,62.881,6.25,2.973,0.055,543.906,9.827,7.487,841.835,83.674,233.112,23.17,-23.134,-14.568,486.998,48.405,11.022,4.982,210.28,2115.615,210.22,13.164,-0.808,-13.682,16898.289,1.342,-0.024,-0.367,1677.863,166.77,15620.509,1552.589,79.331,92.438,0.772,2.772,361.905,511.699,50.86,3641.107,-0.713,-2.38,3334.267,331.407,24.194,21.547,114.34,-14.027,-14.265,83.537,286.133,28.44,840.46,13.529,4.974,-8.703,-13.316,127.004,437.148,43.45,1277.78,20.669,7.562,0.06,0.029,6.143,1.272,24.599,87.832,8.73,247.493,4.153,1.465,-0.951,-10.625,1107.011,933.052,92.74,11137.567,3.256,64.492,20578.0,2045.336,44.116,65.909,17.866,6.247,,-1.748,-0.339,62.856,,179.75,2.972,,1.064,2115.011,1679.594,-11.727,-14.588,102.405,349.316,34.72,1030.287,16.516,6.097,14.286,0.003,0.024,0.101,0.01,0.236,0.005,0.001,-5.263,-0.003,0.053,0.201,0.02,0.532,0.01,0.003,North America
Mexico,2002,97.89709,84.1,108.14,10.68,159.81,9.26,35.67,21.944904,17044.275,3.76,386000.0,5.4490385,-0.039844481,7593.137345,66,1964375.0,23.634501,-102.552784,MEX,100917080.0,1275457961984.0,-6.256,-0.058,8.594,0.867,60.148,6.07,2.814,0.05,553.423,67.443,56.432,1388.326,140.106,258.628,26.1,-18.527,-8.968,390.783,39.437,12.098,8.145,215.93,2139.677,215.73,13.126,2.409,40.465,17044.275,1.349,3.181,49.383,1734.295,175.02,15874.146,1601.973,81.129,93.135,13.48,48.783,410.688,689.675,69.6,4069.561,1.771,5.87,3342.123,337.277,32.263,23.876,119.39,-12.568,-10.97,72.567,246.341,24.86,719.074,11.524,4.219,-6.277,-8.918,118.086,403.401,40.71,1170.13,18.871,6.865,0.2,0.093,11.696,2.7,27.299,96.614,9.75,270.512,4.52,1.587,-5.044,-55.832,1051.178,785.992,79.32,10416.259,1.111,22.721,20492.633,2068.057,36.768,61.113,17.268,6.071,,-2.824,-0.598,60.159,,171.11,2.814,,1.004,2137.696,1720.059,-10.678,-11.618,90.787,306.786,30.96,899.618,14.351,5.278,0.0,-0.0,0.023,0.099,0.01,0.231,0.005,0.001,16.667,0.008,0.061,0.198,0.02,0.607,0.009,0.004,North America
Mexico,2003,97.400856,84.6,107.95,10.17,160.45,9.98,32.11,20.78108,16996.574,3.97,404690.0024,4.6524553,1.446382684,7075.369643,66,1964375.0,23.634501,-102.552784,MEX,102429344.0,1306677477376.0,-1.302,-0.011,8.357,0.856,67.852,6.95,3.09,0.049,570.165,-26.257,-36.787,1008.679,103.318,301.671,30.9,30.154,11.892,501.111,51.328,13.739,5.935,224.03,2187.166,224.9,13.453,1.214,20.889,16996.574,1.332,1.974,31.628,1831.214,187.57,15948.56,1633.6,83.402,93.834,8.378,34.406,445.094,786.689,80.58,4345.376,3.299,11.127,3401.409,348.404,35.829,25.566,128.23,-20.149,-14.993,57.574,193.792,19.85,562.084,8.826,3.307,-8.152,-10.739,107.347,364.446,37.33,1048.014,16.598,6.166,-0.87,-0.388,7.745,1.926,29.225,102.51,10.5,285.32,4.669,1.679,3.235,34.01,1085.188,742.854,76.09,10594.504,5.837,120.711,21368.561,2188.768,33.833,62.333,19.614,6.95,,14.473,2.346,67.849,,191.489,3.09,,1.127,2195.66,1740.948,-13.02,-12.665,78.122,261.937,26.83,762.694,11.93,4.487,0.0,-0.0,0.023,0.098,0.01,0.227,0.004,0.001,-9.524,-0.006,0.055,0.195,0.02,0.538,0.009,0.003,North America
Mexico,2004,98.5977,84.9,115.29,10.21,173.66,8.73,38.19,21.271194,17731.264,3.89,414100.0061,5.303242,3.92059081,7484.486399,66,1964375.0,23.634501,-102.552784,MEX,103945816.0,1373060333568.0,2.024,0.017,8.402,0.873,69.844,7.26,3.084,0.047,553.932,2.324,2.401,1017.065,105.72,228.965,23.8,33.156,17.018,657.525,68.347,10.111,5.736,234.12,2252.327,235.39,13.327,5.867,102.143,17731.264,1.342,5.521,90.187,1863.76,193.73,16583.523,1723.788,82.302,93.527,7.892,35.125,480.219,888.636,92.37,4619.899,6.276,21.866,3562.149,370.27,39.241,26.055,130.39,26.819,14.976,72.55,242.242,25.18,697.956,10.697,3.936,11.386,11.955,119.303,400.786,41.66,1147.741,17.698,6.473,-1.27,-0.542,-12.451,-3.802,25.423,88.411,9.19,244.582,3.904,1.379,4.853,52.661,1137.849,746.158,77.56,10946.558,0.979,21.429,21262.967,2210.197,32.95,61.736,20.373,7.262,,4.491,0.759,69.862,,195.997,3.085,,1.105,2264.545,1843.091,20.429,15.757,93.88,312.374,32.47,903.159,13.794,5.094,12.5,0.003,0.026,0.096,0.01,0.25,0.004,0.001,5.263,0.003,0.058,0.192,0.02,0.554,0.008,0.003,North America
Mexico,2005,98.93273,85.3,113.91,10.31,178.76,10.32,42.29,22.738472,19153.719,4.01,432190.0024,5.473337,2.307807066,8277.671564,66,1964375.0,23.634501,-102.552784,MEX,105442400.0,1427140378624.0,11.034,0.096,9.197,0.97,77.199,8.14,3.283,0.048,555.833,26.211,27.71,1265.426,133.43,311.165,32.81,3.317,2.267,669.692,70.614,13.231,6.607,246.3,2335.873,247.97,12.819,9.578,176.523,19153.719,1.415,9.457,163.011,1909.004,201.29,17894.123,1886.799,81.175,93.424,9.767,46.904,527.123,820.163,86.48,4999.159,19.674,72.848,4202.474,443.119,34.875,26.1,137.83,10.061,6.794,79.344,262.797,27.71,752.483,11.175,3.929,12.026,13.512,132.815,442.706,46.68,1259.597,18.825,6.576,-1.67,-0.678,17.522,4.266,29.689,102.426,10.8,281.565,4.355,1.47,7.769,88.397,1226.246,777.676,82.0,11629.537,-1.869,-41.302,20569.477,2168.895,33.069,60.717,22.733,8.138,,12.059,2.359,77.175,,215.592,3.282,,1.126,2351.71,2019.614,10.51,9.246,103.126,340.281,35.88,978.032,14.469,5.106,0.0,-0.0,0.026,0.095,0.01,0.244,0.004,0.001,-5.0,-0.003,0.054,0.19,0.02,0.516,0.008,0.003,North America
Mexico,2006,99.11416,85.3,114.91,9.82,182.76,10.4,43.63,22.817688,19171.469,3.9,448299.9878,5.5860863,4.495077894,9068.294218,66,1964375.0,23.634501,-102.552784,MEX,106886792.0,1510732333056.0,2.043,0.02,9.258,0.99,70.074,7.49,2.923,0.048,546.81,7.321,9.769,1339.719,143.198,296.95,31.74,11.479,8.106,736.477,78.72,12.386,6.988,255.47,2390.099,256.25,13.069,1.464,29.563,19171.469,1.356,1.278,24.115,1940.184,207.38,17877.926,1910.914,80.929,93.253,10.578,55.759,582.883,1085.822,116.06,5453.272,9.344,41.403,4533.039,484.522,45.292,28.445,140.12,9.878,7.289,86.633,284.881,30.45,810.508,11.883,4.228,4.607,5.447,138.262,457.213,48.87,1293.54,19.071,6.747,-0.78,-0.305,0.568,-0.019,29.67,101.696,10.87,277.58,4.242,1.448,-3.377,-41.413,1184.833,557.412,59.58,11084.935,-2.116,-45.895,19862.139,2123.0,23.251,57.82,20.814,7.487,,-7.989,-1.918,70.05,,194.731,2.922,,1.016,2397.396,2049.177,5.791,5.467,108.593,355.516,38.0,1015.96,14.829,5.299,11.111,0.003,0.028,0.094,0.01,0.266,0.004,0.001,136.842,0.074,0.128,0.468,0.05,1.198,0.02,0.006,North America
Mexico,2007,97.91057,85.4,120.37,9.46,191.83,9.95,42.14,21.355362,19098.814,3.8,457119.9951,5.209547,2.291445714,9642.680517,66,1964375.0,23.634501,-102.552784,MEX,108302976.0,1572479303680.0,-4.033,-0.04,8.768,0.95,76.175,8.25,3.134,0.046,554.205,-8.111,-11.615,1214.96,131.584,291.497,31.57,7.906,6.224,784.311,84.943,11.992,6.361,262.09,2419.97,263.26,13.258,0.941,19.282,19098.814,1.315,1.439,27.496,2003.546,216.99,17898.035,1938.41,82.424,93.713,-2.139,-12.469,570.414,1189.164,128.79,5266.833,-3.289,-15.936,4326.619,468.586,48.921,27.577,145.9,-10.204,-9.326,77.306,252.44,27.34,713.796,10.385,3.737,-5.272,-8.214,130.048,427.227,46.27,1200.78,17.576,6.287,-1.17,-0.446,-4.1,-1.394,28.275,96.212,10.42,261.076,3.958,1.367,4.353,51.58,1236.413,522.885,56.63,11416.242,-5.65,-119.95,18494.875,2003.05,21.511,59.775,22.79,8.25,,10.184,1.976,76.174,,210.43,3.134,,1.102,2430.774,2068.458,-5.598,-6.82,101.773,331.016,35.85,939.704,13.618,4.92,-10.0,-0.003,0.025,0.092,0.01,0.235,0.004,0.001,451.111,0.573,0.701,2.308,0.25,6.475,0.095,0.034,North America
Mexico,2008,98.91404,85.4,116.59,9.77,184.51,9.36,53.22,25.326805,19633.797,3.78,459549.9878,6.696116,1.143584587,10016.57121,66,1964375.0,23.634501,-102.552784,MEX,109684496.0,1607479066624.0,3.487,0.033,8.959,0.983,72.025,7.9,2.934,0.046,522.039,-10.669,-14.038,1071.667,117.545,194.558,21.34,-5.226,-4.439,733.964,80.504,7.925,5.458,268.19,2445.104,269.29,13.126,4.112,85.065,19633.797,1.34,2.837,54.993,1933.728,212.1,18173.977,1993.404,78.763,92.565,5.181,29.552,599.966,1196.796,131.27,5469.923,0.794,3.72,4306.04,472.306,48.747,27.86,140.58,43.469,32.915,110.221,357.571,39.22,1004.896,14.564,5.118,23.22,30.071,160.119,521.405,57.19,1459.818,21.237,7.435,-1.1,-0.41,-5.918,-1.839,26.437,89.347,9.8,241.024,3.639,1.228,3.193,39.48,1275.893,542.374,59.49,11632.388,-8.904,-178.346,16635.93,1824.703,22.091,59.247,21.709,7.896,,-4.288,-1.081,71.99,,197.92,2.932,,1.008,2455.133,2153.523,31.472,31.91,133.683,432.057,47.39,1218.794,17.598,6.208,111.111,0.028,0.053,0.182,0.02,0.487,0.007,0.002,2.823,0.015,0.717,2.279,0.25,6.533,0.093,0.033,North America
Mexico,2009,98.19821,85.2,117.43,9.17,194.75,10.11,40.59,20.65594,19065.637,3.9,448369.9951,4.9565783,-5.285744137,8002.972178,66,1964375.0,23.634501,-102.552784,MEX,111049424.0,1543820935168.0,7.989,0.079,9.556,1.061,67.988,7.55,2.82,0.05,554.078,1.873,2.201,1078.317,119.746,265.107,29.44,-12.128,-9.763,637.025,70.741,10.995,5.656,266.86,2403.074,267.76,13.142,-1.685,-36.295,19065.637,1.371,-0.12,-2.385,2002.352,222.36,17929.121,1991.019,83.045,94.039,8.621,51.722,651.688,1244.131,138.16,5868.45,11.333,53.525,4735.104,525.831,51.598,30.78,148.36,-31.873,-35.595,74.627,240.614,26.72,672.015,9.979,3.525,-20.154,-33.91,126.209,408.827,45.4,1136.515,16.955,5.961,-0.9,-0.337,7.11,1.705,28.142,94.552,10.5,253.415,3.921,1.329,-4.413,-56.308,1219.584,493.114,54.76,10982.354,-6.522,-118.999,15359.866,1705.704,20.451,57.603,20.639,7.547,,-4.421,-1.07,67.961,,185.853,2.819,,0.975,2411.179,2117.228,-25.68,-35.615,98.068,314.274,34.9,883.101,13.034,4.632,42.105,0.022,0.075,0.27,0.03,0.679,0.011,0.004,133.864,0.949,1.665,5.403,0.6,14.997,0.224,0.079,North America
Mexico,2010,99.236694,85.0,118.46,9.36,207.38,5.66,51.37,21.568775,18870.824,3.68,462869.9951,6.283124,5.118118143,9271.398396,66,1964375.0,23.634501,-102.552784,MEX,112532400.0,1638271418368.0,4.669,0.05,9.871,1.111,66.203,7.45,2.703,0.052,543.472,23.694,28.372,1316.232,148.119,287.828,32.39,20.348,14.394,756.542,85.135,11.753,6.969,274.63,2440.453,275.58,13.557,0.389,8.226,18887.48,1.297,-0.559,-11.139,1988.938,223.82,17593.861,1979.88,81.218,93.151,1.344,8.757,660.445,1277.41,143.75,5868.936,-2.672,-14.052,4547.829,511.778,52.163,31.073,149.77,39.196,28.614,103.24,330.216,37.16,917.429,13.484,4.857,15.072,19.365,145.574,459.956,51.76,1293.619,18.782,6.849,-0.95,-0.346,-44.013,-12.483,15.659,52.252,5.88,139.151,2.134,0.737,-3.958,-48.269,1171.315,423.7,47.68,10408.694,-0.725,-12.37,15047.525,1693.334,17.302,55.109,22.039,8.0,,6.004,1.4,71.092,,195.842,2.903,,1.037,2448.895,2125.454,32.329,31.847,129.915,407.705,45.88,1154.468,16.649,6.112,14.815,0.011,0.086,0.267,0.03,0.765,0.011,0.004,107.782,1.774,3.439,11.019,1.24,30.562,0.45,0.162,North America
Mexico,2011,99.02815,84.85,116.51,9.07,219.88,9.66,50.7,21.538681,19447.846,3.72,478399.9939,5.886854,3.66300793,10203.4213,66,1964375.0,23.634501,-102.552784,MEX,114150480.0,1716088340480.0,-7.595,-0.084,8.992,1.026,64.564,7.37,2.523,0.046,540.973,15.669,23.208,1500.888,171.327,295.925,33.78,27.993,23.832,954.594,108.967,11.563,7.711,291.44,2553.121,292.14,13.754,4.537,96.433,19464.541,1.295,4.428,87.679,2073.754,236.72,18112.566,2067.558,81.03,93.054,7.213,47.639,708.085,1329.035,151.71,6203.083,1.8,9.212,4564.062,520.99,51.931,31.869,158.04,-2.498,-3.193,100.048,317.738,36.27,876.453,12.415,4.503,6.702,8.755,154.329,485.499,55.42,1351.976,18.97,6.946,-0.7,-0.24,71.607,11.049,26.708,88.392,10.09,233.972,3.454,1.202,1.437,16.831,1188.146,448.794,51.23,10408.595,-0.743,-12.584,14723.989,1680.75,17.536,53.475,21.886,7.967,,-0.414,-0.152,69.795,,191.733,2.727,,0.985,2559.254,2221.887,-1.319,-2.294,127.621,397.107,45.33,1118.004,15.517,5.744,32.258,0.027,0.113,0.35,0.04,0.991,0.014,0.005,33.025,1.108,4.547,14.455,1.65,39.835,0.565,0.205,North America
Mexico,2012,99.11163,84.6,125.94,8.97,229.14,8.41,47.2,19.529411,19349.783,3.68,486450.0122,5.4620795,3.642322679,10241.72783,66,1964375.0,23.634501,-102.552784,MEX,115755912.0,1774999961600.0,15.95,0.164,10.281,1.19,58.399,6.76,2.281,0.053,551.316,-12.877,-22.061,1289.489,149.266,295.708,34.23,-20.77,-22.632,745.835,86.335,11.549,6.658,297.46,2569.718,296.4,13.774,0.9,20.004,19367.398,1.263,1.543,31.912,2118.25,245.2,18137.041,2099.47,82.726,93.647,4.018,28.453,736.538,1327.362,153.65,6362.852,-2.397,-12.488,4392.88,508.502,51.839,32.853,163.41,-12.165,-12.703,87.344,275.666,31.91,754.556,10.766,3.896,-7.047,-11.907,142.421,442.31,51.2,1230.359,17.274,6.353,1.06,0.356,-13.079,-3.634,23.074,75.763,8.77,199.334,2.959,1.029,2.148,25.52,1213.666,495.18,57.32,10484.699,-0.458,-7.69,14453.346,1673.06,19.339,54.136,20.51,7.447,,-6.522,-1.376,64.338,,177.187,2.513,,0.915,2560.56,2241.891,-5.75,-8.273,119.347,366.547,42.43,1031.025,14.315,5.324,68.293,0.076,0.189,0.605,0.07,1.634,0.024,0.008,123.762,5.566,10.113,31.877,3.69,87.366,1.245,0.451,North America
Mexico,2013,99.1477,84.6,127.71,9.23,231.23,11.38,44.67,19.510582,19108.69,3.64,475739.9902,5.06007,1.354091962,10725.18359,66,1964375.0,23.634501,-102.552784,MEX,117290680.0,1803059331072.0,-0.139,-0.002,10.133,1.188,62.409,7.32,2.464,0.053,547.59,-0.696,-1.039,1263.754,148.227,270.61,31.74,-3.516,-3.036,710.195,83.299,10.683,6.609,297.09,2532.938,297.12,13.794,0.043,0.967,19122.215,1.244,0.087,1.817,2094.71,245.69,17915.207,2101.287,82.69,93.688,5.623,41.413,777.951,1411.024,165.5,6632.673,3.221,16.379,4475.039,524.88,55.701,34.686,162.7,-12.233,-11.147,76.198,238.894,28.02,649.647,9.431,3.397,0.171,-0.851,141.571,438.483,51.43,1207.006,17.31,6.312,-0.03,-0.01,34.554,7.786,30.86,100.605,11.8,263.109,3.971,1.376,-3.177,-38.556,1175.11,413.076,48.45,10018.781,-1.398,-23.395,14064.756,1649.665,16.307,52.393,21.631,7.873,,5.715,1.12,67.124,,184.42,2.65,,0.964,2533.194,2242.858,-6.643,-8.637,110.71,337.879,39.63,943.898,13.338,4.936,53.623,0.1,0.289,0.938,0.11,2.463,0.037,0.013,13.454,1.292,11.405,35.638,4.18,97.234,1.407,0.508,North America
Mexico,2014,99.17293,84.6,137.66,9.76,223.43,9.3,57.46,23.005617,18757.031,3.47,462239.9902,6.727102,2.849773255,10928.91601,66,1964375.0,23.634501,-102.552784,MEX,118755888.0,1854551097344.0,54.582,0.649,15.47,1.837,60.123,7.14,2.354,0.082,526.968,-0.194,-0.288,1245.739,147.939,284.449,33.78,1.285,1.07,710.444,84.369,11.137,6.632,302.79,2549.684,303.32,14.293,-0.548,-12.284,18782.85,1.203,-2.064,-43.372,2029.036,240.96,17328.951,2057.915,79.441,92.259,1.354,10.534,788.484,1465.527,174.04,6639.54,-2.264,-11.882,4319.77,512.998,57.378,35.349,159.84,39.107,29.164,105.362,327.479,38.89,887.212,12.821,4.724,22.672,31.088,172.659,525.111,62.36,1453.899,20.559,7.741,-0.53,-0.175,-17.989,-5.703,25.157,81.512,9.68,211.84,3.191,1.128,-4.563,-53.618,1121.492,279.06,33.14,9443.673,-3.347,-55.219,13426.247,1594.446,10.926,50.278,22.295,8.098,,2.856,0.664,68.19,,187.739,2.67,,1.0,2554.147,2230.574,34.287,36.791,147.502,443.599,52.68,1242.058,17.368,6.613,108.491,0.31,0.599,1.853,0.22,5.042,0.073,0.027,53.57,6.005,17.409,54.145,6.43,146.596,2.12,0.78,North America
Mexico,2015,99.0,84.6,141.93,9.19,234.28,11.18,52.42,21.35088,18335.252,3.3,471630.0049,6.0522633,3.293151528,9616.645558,66,1964375.0,23.634501,-102.552784,MEX,120149896.0,1916008792064.0,6.346,0.117,16.261,1.954,63.504,7.63,2.459,0.089,534.88,-0.195,-0.288,1228.885,147.65,280.982,33.76,-5.282,-4.456,665.11,79.913,10.878,6.695,309.68,2577.447,310.35,14.748,-1.128,-25.153,18355.58,1.151,-0.711,-14.63,2091.554,251.3,17006.129,2043.285,80.973,92.648,2.453,19.345,807.829,1550.646,186.31,6723.511,-6.536,-33.529,3990.594,479.469,60.032,36.629,166.0,-20.571,-22.172,83.19,257.096,30.89,692.384,9.953,3.772,-5.195,-10.523,162.136,491.469,59.05,1349.451,19.027,7.352,-0.67,-0.216,19.633,4.76,29.917,96.38,11.58,248.999,3.731,1.357,-3.004,-33.687,1087.805,259.925,31.23,9053.732,-6.99,-111.446,12342.917,1483.0,10.063,49.324,22.981,8.397,,3.697,0.686,69.89,,191.267,2.706,,1.042,2583.024,2205.421,-9.526,-15.283,132.219,395.09,47.47,1100.451,15.296,5.995,-8.508,-0.054,0.545,1.665,0.2,4.532,0.064,0.025,36.085,6.141,23.55,72.826,8.75,196.008,2.819,1.068,North America
Mexico,2016,99.5,84.8,152.63,9.22,239.78,10.27,52.97,20.869911,18538.975,3.21,473309.9976,6.1314926,2.630532425,8744.515559,66,1964375.0,23.634501,-102.552784,MEX,121519224.0,1961906667520.0,5.967,0.117,17.037,2.07,62.624,7.61,2.382,0.092,537.065,-2.043,-3.017,1190.209,144.633,283.494,34.45,-11.652,-9.312,580.99,70.601,10.784,6.418,319.7,2630.86,319.44,14.829,2.175,47.977,18543.551,1.149,2.414,49.33,2139.003,259.93,17220.443,2092.615,81.371,92.865,2.782,22.471,830.3,1579.668,191.96,6832.667,-8.959,-42.955,3592.142,436.514,60.093,36.847,171.56,-2.785,-2.795,80.395,252.635,30.7,661.58,9.611,3.568,-0.246,-1.353,160.783,489.717,59.51,1323.109,18.629,7.135,0.26,0.081,-8.724,-2.771,27.146,86.982,10.57,223.386,3.309,1.205,2.746,29.876,1117.681,275.841,33.52,9197.568,-4.834,-71.693,11613.859,1411.307,10.493,49.6,22.714,8.316,,-0.966,-0.266,68.435,,186.921,2.603,,1.008,2628.72,2253.398,1.71,1.418,133.637,402.735,48.94,1099.722,15.321,5.93,24.767,0.131,0.675,2.057,0.25,5.558,0.078,0.03,18.673,4.232,27.783,85.419,10.38,228.627,3.249,1.233,North America
