country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Italy,2013.0,100.0,100.0,,16.32,175.07,0.0,112.0,39.014874,30816.12,2.68,346459.9915,17.610695,-1.841065451,35549.9747,206.0,301340.0,41.87194,12.56738,ITA,60312600.0,2010255327232.0,-16.044,-2.807,243.516,14.687,283.191,17.08,5.972,0.79,398.853,-13.862,-25.33,2609.788,157.403,747.771,45.1,-8.75,-0.054,9.418,0.568,15.768,8.469,328.16,5440.986,286.02,17.251,-4.387,-85.277,30816.119,0.925,-8.224,-137.225,2885.301,174.02,25389.186,1531.288,60.842,82.389,-6.469,-46.162,667.404,1805.759,108.91,11065.751,-10.106,-8.283,1221.552,73.675,38.078,35.909,114.08,26.027,29.013,143.831,874.942,52.77,2384.762,18.45,7.739,15.476,51.948,327.312,1856.992,112.0,5426.933,39.158,17.611,42.14,12.841,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.512,-65.733,706.48,331.771,20.01,11713.646,1.948,1.223,1060.858,63.983,6.996,38.011,69.356,22.74,5.66,25.836,14.782,377.036,93.844,1149.935,7.95,1.979,3.732,4742.292,1858.6,15.476,51.948,327.312,1856.992,112.0,5426.933,39.158,17.611,14.457,7.12,58.838,357.968,21.59,975.55,7.548,3.166,11.113,3.839,40.601,247.046,14.9,673.169,5.209,2.184;;;;;;;;;;;;,Europe
Italy,2014.0,100.0,100.0,,17.13,156.76,0.0,120.68,43.497692,29214.832,2.53,327500.0,19.739761,-0.004547542,35518.41529,206.0,301340.0,41.87194,12.56738,ITA,60322792.0,2010164101120.0,-14.578,-2.141,207.981,12.546,310.33,18.72,6.77,0.712,379.236,-2.513,-3.956,2543.772,153.447,720.292,43.45,17.808,0.101,11.093,0.669,15.713,8.707,320.25,5308.938,276.53,17.868,-5.18,-96.28,29214.83,0.877,-7.631,-116.845,2583.601,155.85,23447.893,1414.442,56.359,80.26,-11.64,-77.688,589.716,1552.647,93.66,9776.005,-7.573,-5.579,1128.853,68.096,33.87,33.462,104.87,10.935,14.773,158.604,970.612,58.55,2629.257,21.173,9.0,5.153,20.565,347.878,2000.57,120.68,5766.937,43.641,19.74,43.72,13.652,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.983,-35.201,671.279,310.662,18.74,11128.115,4.787,3.063,1111.457,67.046,6.777,38.091,75.178,24.64,5.92,8.349,5.822,408.469,98.139,1246.26,8.91,2.141,4.266,4584.171,1762.32,5.153,20.565,347.878,2000.57,120.68,5766.937,43.641,19.74,3.325,1.592,60.43,369.844,22.31,1001.781,8.068,3.429,1.888,0.519,41.119,251.646,15.18,681.658,5.489,2.333;;;;;;;;;;;;,Europe
Italy,2015.0,100.0,100.0,,16.57,172.06,0.0,108.89,38.757786,30129.14,2.61,337859.9854,17.334675,0.778304351,30230.2263,206.0,301340.0,41.87194,12.56738,ITA,60232908.0,2025809510400.0,23.432,2.94,257.099,15.486,321.917,19.39,6.932,0.853,398.606,-6.551,-10.052,2380.683,143.395,717.216,43.2,-5.814,-0.039,10.464,0.63,15.445,7.902,326.08,5413.651,279.7,17.251,2.976,52.446,30129.141,0.896,5.836,82.551,2835.825,170.81,24853.418,1496.994,61.069,82.49,9.062,53.438,643.154,1840.854,110.88,10677.787,-5.285,-3.599,1070.791,64.497,39.642,35.44,111.49,-22.218,-35.973,122.631,756.065,45.54,2035.951,16.282,6.757,-6.631,-30.106,317.772,1807.816,108.89,5275.722,38.931,17.51,46.38,14.224,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.834,39.165,710.444,277.755,16.73,11794.949,-5.112,-3.428,1056.208,63.618,5.981,39.148,77.898,25.57,6.18,3.781,2.72,424.519,102.602,1293.281,9.142,2.21,4.292,4643.641,1814.766,-6.631,-30.106,317.772,1807.816,108.89,5275.722,38.931,17.51,2.85,1.352,61.783,380.855,22.94,1025.73,8.202,3.404,-2.203,-1.145,39.974,246.377,14.84,663.661,5.306,2.203;;;;;;;;;;;;,Europe
Italy,2016.0,100.0,100.0,,16.09,179.19,0.0,108.01,37.607937,30305.607,2.55,333339.9963,17.009197,1.293462732,30939.71425,206.0,301340.0,41.87194,12.56738,ITA,60118628.0,2052012376064.0,-0.545,-0.084,256.185,15.401,324.359,19.5,6.819,0.845,389.509,-10.923,-15.663,2124.671,127.732,592.329,35.61,-100.0,-0.63,0.0,0.0,12.453,7.011,322.98,5372.378,285.95,17.528,0.395,7.166,30305.607,0.888,0.734,10.987,2959.815,177.94,25083.414,1507.98,62.228,82.768,5.023,32.304,675.458,2098.684,126.17,11235.426,-14.573,-9.399,916.482,55.098,44.123,37.074,111.38,-6.82,-9.039,113.592,705.771,42.43,1889.465,14.838,6.235,-0.777,-3.821,313.951,1796.615,108.01,5222.191,37.772,17.232,37.03,11.465,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.796,-5.654,704.79,268.802,16.16,11723.319,-31.273,-19.895,727.282,43.723,5.651,38.684,78.43,25.79,6.29,0.846,0.532,428.985,104.626,1304.588,9.019,2.2,4.305,4756.43,1821.932,-0.777,-3.821,313.951,1796.615,108.01,5222.191,37.772,17.232,-3.652,-2.609,59.174,367.607,22.1,984.288,7.729,3.248,19.165,7.379,47.353,294.252,17.69,787.665,6.186,2.599;;;;;;;;;;;;,Europe
Italy,2017.0,100.0,100.0,,16.43,189.44,0.0,103.89,35.41745,30716.617,2.55,329190.0024,16.149738,1.667859041,32326.67421,206.0,301340.0,41.87194,12.56738,ITA,60004024.0,2086237110272.0,1.357,0.209,260.157,15.61,322.812,19.37,6.632,0.847,392.756,-12.392,-15.828,1864.94,111.904,543.797,32.63,,,,,11.171,6.071,329.85,5497.131,292.09,17.586,1.163,21.189,30716.617,0.883,2.215,33.406,3136.456,188.2,25688.057,1541.387,64.432,83.629,5.971,40.33,715.788,2339.177,140.36,11928.998,-4.296,-2.367,878.784,52.731,48.054,38.836,114.72,-14.69,-17.257,96.335,603.293,36.2,1605.481,12.393,5.227,-3.172,-12.217,301.734,1731.384,103.89,5028.561,35.568,16.371,37.76,11.448,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263,8.905,713.695,253.483,15.21,11894.117,10.339,4.52,804.005,48.244,5.207,38.722,77.696,25.57,6.2,-0.844,-0.734,426.138,103.326,1294.839,8.754,2.123,4.215,4867.84,1843.121,-3.172,-12.217,301.734,1731.384,103.89,5028.561,35.568,16.371,10.285,5.702,64.876,406.306,24.38,1081.196,8.347,3.52,0.301,-0.137,47.216,295.647,17.74,786.886,6.073,2.562;;;;;;;;;;;;,Europe
Italy,2018.0,100.0,100.0,,17.08,172.98,0.0,114.41,39.810013,30957.242,2.48,324880.0049,17.727497,0.925810941,34605.26273,206.0,301340.0,41.87194,12.56738,ITA,59877432.0,2105551749120.0,2.36,0.368,266.859,15.979,319.653,19.14,6.691,0.862,366.811,-8.344,-9.337,1712.952,102.567,475.471,28.47,,,,,9.952,5.533,329.96,5510.59,286.06,17.28,0.571,10.52,30957.242,0.88,-1.061,-16.351,2866.689,171.65,25469.297,1525.036,60.005,82.272,-3.304,-23.647,692.141,2147.053,128.56,11559.295,-1.59,-0.839,866.636,51.892,44.942,37.34,104.93,34.88,32.842,129.177,814.831,48.79,2157.359,17.056,6.969,9.141,26.87,328.604,1910.737,114.41,5487.944,39.995,17.727,43.9,13.305,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.331,16.633,730.328,244.165,14.62,12197.052,12.921,6.234,909.812,54.477,5.111,39.4,76.64,25.25,6.11,-1.256,-1.056,421.695,102.042,1279.941,8.827,2.136,4.135,4777.426,1853.64,9.141,26.87,328.604,1910.737,114.41,5487.944,39.995,17.727,-7.072,-4.94,59.936,378.273,22.65,1000.974,7.918,3.233,-0.144,-0.344,46.873,295.938,17.72,782.812,6.195,2.529;;;;;;;;;;;;,Europe
Italy,2019.0,100.0,100.0,,17.27,175.52,0.0,115.83,39.756306,30464.062,2.45,317239.9902,17.93995,0.410278294,33641.63375,206.0,301340.0,41.87194,12.56738,ITA,59727936.0,2115725819904.0,-41.426,-6.619,156.7,9.359,327.318,19.55,6.742,0.514,351.288,-24.406,-25.033,1298.126,77.534,315.43,18.84,,,,,6.497,4.261,328.13,5493.744,289.99,17.904,-1.839,-34.084,30464.064,0.86,-2.003,-30.544,2915.888,174.16,25021.668,1494.493,60.057,82.135,2.278,15.765,707.906,2372.424,141.7,11852.178,-10.945,-5.679,773.716,46.212,48.864,38.905,101.87,-5.055,-6.983,122.194,775.517,46.32,2045.851,15.973,6.716,-3.977,-3.541,325.063,1939.294,115.83,5442.396,39.943,17.865,38.14,11.623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.913,-21.276,709.052,228.034,13.62,11871.363,-8.66,-4.717,833.107,49.76,4.697,38.968,77.814,25.62,6.07,1.503,1.175,428.945,101.627,1302.809,8.835,2.093,4.277,4855.182,1819.556,-3.977,-3.541,325.063,1939.294,115.83,5442.396,39.943,17.865,4.569,2.508,62.443,396.632,23.69,1045.462,8.169,3.432,14.03,6.379,53.252,338.2,20.2,891.575,6.966,2.927;;;;;;;;;;;;,Europe
Italy,2020.0,100.0,100.0,,,161.17,0.0,116.9,42.039772,27763.8,,,19.721262,-8.9385925,31714.22095,206.0,301340.0,41.87194,12.56738,ITA,59500576.0,1925752029184.0,41.324,3.868,222.302,13.227,329.745,19.62,7.088,0.801,334.273,-23.579,-18.282,995.836,59.253,224.872,13.38,,,,,4.834,3.587,309.01,5193.395,276.81,19.076,-9.211,-167.593,27763.803,0.858,-11.609,-173.496,2687.537,159.91,22201.4,1320.996,57.769,79.965,-4.472,-31.655,676.252,2247.037,133.7,11365.463,-15.346,-7.092,657.488,39.121,48.3,40.936,92.53,2.755,2.906,125.1,799.152,47.55,2102.504,17.178,7.573,3.976,5.903,330.966,1964.687,116.9,5562.403,42.231,20.035,32.2,10.42,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.426,-123.56,585.492,215.628,12.83,9840.101,26.065,12.97,1054.27,62.73,4.635,35.442,77.862,25.65,6.03,0.087,0.048,431.088,101.344,1308.591,9.266,2.178,4.713,4652.224,1651.962,3.976,5.903,330.966,1964.687,116.9,5562.403,42.231,20.035,5.288,3.06,65.504,419.156,24.94,1100.89,9.01,3.965,-7.13,-3.979,49.273,315.291,18.76,828.116,6.777,2.983;;;;;;;;;;;;,Europe
Latvia,2000.0,100.0,100.0,,35.82,1.32,0.0,2.82,68.115944,15779.984,5.27,6930.0,22.118162,5.675735172,3361.640869,30.0,64589.0,56.879635,24.603189,LVA,2392536.0,26727290880.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.343,3.135,0.047,639.701,1.531,0.0,0.0,,0.0,0.0,0.0,0.0,4.054,5.93,2478.542,4.14,12.848,-2.177,-0.84,15779.984,1.413,-3.392,-1.032,551.716,1.32,12289.738,29.404,31.884,77.882,21.107,2.219,12.734,472.302,1.13,5322.369,,0.0,0.0,0.0,27.295,33.729,0.61,2.249,0.183,8.336,1178.666,2.82,3484.066,68.116,22.079,2.356,0.192,8.351,1178.666,2.82,3490.245,68.116,22.118,1.79,30.185,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.888,-3.298,15.139,79.414,0.19,6327.668,,0.0,0.0,0.0,4.589,40.099,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.381,37.754,2.356,0.192,8.351,1178.666,2.82,3490.245,68.116,22.118,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.009,0.015,0.0,0.0,6.18,0.0,0.039;;;;;;;;;;;;,Europe
Latvia,2001.0,100.0,100.0,,35.35,1.44,0.0,2.83,66.276344,17236.137,5.32,7360.0,20.512127,6.328269951,3578.0019,30.0,64589.0,56.879635,24.603189,LVA,2359255.0,28242587648.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.541,-6.687,-0.102,605.345,1.428,0.0,0.0,,0.0,0.0,0.0,0.0,3.512,6.15,2606.755,4.27,12.147,7.708,2.91,17236.137,1.44,9.93,2.92,610.362,1.44,13700.639,32.323,33.724,79.488,3.976,0.506,13.24,551.021,1.3,5612.064,,0.0,0.0,0.0,30.445,32.56,0.63,0.497,-0.013,8.323,1199.531,2.83,3527.704,66.276,20.467,0.531,-0.009,8.341,1199.531,2.83,3535.499,66.276,20.512,1.88,30.569,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.617,2.516,17.655,59.341,0.14,7483.229,,0.0,0.0,0.0,3.279,43.416,0.01,0.0,0.0,,0.01,0.0,0.0,4.059,0.0,0.0,0.024,1809.893,40.664,0.531,-0.009,8.341,1199.531,2.83,3535.499,66.276,20.512,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,-0.006,0.009,0.0,0.0,3.736,0.0,0.022;;;;;;;;;;;;,Europe
Latvia,2002.0,100.0,100.0,,34.38,1.49,0.0,2.48,62.468513,17635.336,4.92,7349.999905,17.687973,7.087085682,4136.933297,30.0,64589.0,56.879635,24.603189,LVA,2326150.0,30014855168.0,,0.0,0.0,0.0,4.299,0.01,0.252,0.0,166.247,-19.381,-0.277,494.968,1.151,0.0,0.0,,0.0,0.0,0.0,0.0,2.807,6.32,2716.936,3.97,10.953,0.88,0.358,17635.336,1.367,4.465,1.443,640.543,1.49,14516.004,33.766,37.531,82.312,13.939,1.846,15.086,563.162,1.31,6485.305,,0.0,0.0,0.0,32.997,36.774,0.66,-13.025,-1.131,7.192,1057.541,2.46,3091.808,61.965,17.532,-12.469,-1.085,7.256,1066.139,2.48,3119.333,62.469,17.688,2.35,37.184,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.711,-0.126,17.529,77.381,0.18,7535.73,,0.0,0.0,0.0,4.534,42.731,0.032,0.01,0.0,233.333,0.022,4.299,0.0,13.723,0.252,0.0,0.078,1706.683,41.022,-12.469,-1.085,7.256,1066.139,2.48,3119.333,62.469,17.688,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.667,0.023,0.032,4.299,0.01,13.803,0.252,0.078;;;;;;;;;;;;,Europe
Latvia,2003.0,100.0,100.0,,34.34,1.63,0.0,2.34,58.942062,17660.322,4.82,7590.000153,16.751474,8.422494257,5145.195232,30.0,64589.0,56.879635,24.603189,LVA,2294342.0,32298350592.0,,0.0,0.0,0.0,8.717,0.02,0.504,0.0,171.285,-10.303,-0.119,450.126,1.033,0.0,0.0,,0.0,0.0,0.0,0.0,2.549,6.6,2876.642,3.97,11.006,-1.228,-0.504,17660.32,1.255,-0.104,-0.035,710.443,1.63,14701.956,33.731,41.058,83.249,-0.533,-0.08,15.005,666.858,1.53,6540.152,,0.0,0.0,0.0,38.539,37.033,0.68,-8.036,-0.62,6.572,989.39,2.27,2864.299,57.179,16.219,-5.915,-0.469,6.787,1019.9,2.34,2958.365,58.942,16.751,2.63,39.848,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.164,17.693,43.585,0.1,7711.678,,0.0,0.0,0.0,2.519,43.667,0.077,0.02,0.0,140.0,0.045,8.717,0.0,33.392,0.504,0.0,0.189,1730.344,40.519,-5.915,-0.469,6.787,1019.9,2.34,2958.365,58.942,16.751,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.364,0.107,0.139,21.793,0.05,60.674,1.259,0.344;;;;;;;;;;;;,Europe
Latvia,2004.0,100.0,100.0,,36.11,1.49,0.0,3.2,68.23028,20126.611,4.56,7619.999886,20.242414,8.281972087,6378.666521,30.0,64589.0,56.879635,24.603189,LVA,2263453.0,34720423936.0,,0.0,0.0,0.0,17.672,0.04,0.853,0.0,136.461,-24.324,-0.251,345.285,0.782,0.0,0.0,,0.0,0.0,0.0,0.0,1.716,6.79,2999.842,4.69,11.863,12.431,5.037,20126.611,1.312,7.716,2.603,658.286,1.49,16052.498,36.334,31.77,79.758,10.375,1.557,16.562,631.778,1.43,7317.224,,0.0,0.0,0.0,30.49,36.356,0.64,37.202,2.387,8.959,1374.007,3.11,3958.136,66.311,19.666,36.698,2.434,9.222,1413.769,3.2,4074.112,68.23,20.242,2.1,30.928,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.331,1.297,18.99,26.508,0.06,8389.989,,0.0,0.0,0.0,1.279,41.686,0.121,0.04,0.0,58.333,0.045,17.672,0.0,53.592,0.853,0.0,0.266,2072.055,45.556,36.698,2.434,9.222,1413.769,3.2,4074.112,68.23,20.242,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.002,0.141,22.09,0.05,62.383,1.066,0.31;;;;;;;;;;;;,Europe
Latvia,2005.0,100.0,100.0,,36.3,1.5,0.0,3.42,69.51219,21027.428,4.2,7710.000038,20.853584,10.71522829,7594.902384,30.0,64589.0,56.879635,24.603189,LVA,2233165.0,38143684608.0,,0.031,13.807,0.031,17.912,0.04,0.813,0.066,130.081,20.387,0.159,421.315,0.941,0.0,0.0,,0.0,0.0,0.0,0.0,2.004,7.07,3165.91,4.92,12.123,3.078,1.402,21027.428,1.231,2.203,0.8,671.692,1.5,16628.648,37.135,30.488,79.081,-2.857,-0.473,16.089,667.214,1.49,7204.567,,0.0,0.0,0.0,30.285,34.263,0.64,6.98,0.565,9.524,1491.157,3.33,4264.671,67.683,20.281,7.817,0.602,9.823,1531.459,3.42,4398.779,69.512,20.919,2.15,30.41,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868,1.114,20.105,4.478,0.01,9002.765,,0.0,0.0,0.0,0.203,42.814,0.134,0.04,0.0,10.526,0.013,17.912,0.0,60.037,0.813,0.0,0.286,2203.151,46.958,7.817,0.602,9.823,1531.459,3.42,4398.779,69.512,20.919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.082,-0.007,0.135,22.39,0.05,60.264,1.016,0.287;;;;;;;;;;;;,Europe
Latvia,2006.0,100.0,100.0,,34.0,2.1,0.0,2.79,57.055218,20211.02,3.88,8199.999809,17.836657,11.96520396,9723.446902,30.0,64589.0,56.879635,24.603189,LVA,2203917.0,42361249792.0,14.947,0.005,16.081,0.035,18.15,0.04,0.818,0.08,171.779,7.169,0.067,457.513,1.008,0.0,0.0,,0.0,0.0,0.0,0.0,2.264,7.4,3357.658,4.89,12.415,-5.141,-2.414,20211.02,1.052,-1.539,-0.572,952.849,2.1,16589.967,36.563,42.945,82.084,3.353,0.539,16.628,952.849,2.1,7544.949,,0.0,0.0,0.0,42.945,37.331,0.84,-18.882,-1.847,7.677,1225.092,2.7,3483.299,55.215,17.235,-18.091,-1.843,7.98,1265.928,2.79,3621.052,57.055,17.916,2.51,33.919,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862,-1.179,18.926,0.0,0.0,8587.506,,0.0,0.0,0.0,0.0,42.489,0.137,0.04,0.0,2.381,0.003,18.15,0.0,62.282,0.818,0.0,0.308,2218.777,44.543,-18.091,-1.843,7.98,1265.928,2.79,3621.052,57.055,17.916,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.128,-0.004,0.131,22.687,0.05,59.389,1.022,0.294;;;;;;;;;;;;,Europe
Latvia,2007.0,100.0,100.0,,33.08,1.94,0.0,2.82,59.243694,21105.2,3.61,8529.999733,17.445015,9.943002121,14113.52913,30.0,64589.0,56.879635,24.603189,LVA,2176059.0,46228819968.0,-42.002,-0.015,9.446,0.021,18.382,0.04,0.84,0.045,163.866,23.645,0.238,572.933,1.247,0.0,0.0,,0.0,0.0,0.0,0.0,2.715,7.76,3566.08,4.76,11.685,3.104,1.383,21105.199,0.993,3.64,1.331,891.52,1.94,17413.949,37.894,40.756,82.51,-3.244,-0.539,16.089,882.329,1.92,7393.636,,0.0,0.0,0.0,40.336,35.032,0.78,1.297,0.051,7.728,1254.562,2.73,3551.323,57.353,16.827,0.925,0.052,8.032,1295.921,2.82,3691.251,59.244,17.49,3.0,38.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.622,1.632,20.558,9.191,0.02,9447.38,,0.0,0.0,0.0,0.42,44.763,0.134,0.04,0.0,-2.326,-0.003,18.382,0.0,61.613,0.84,0.0,0.292,2187.441,45.926,0.925,0.052,8.032,1295.921,2.82,3691.251,59.244,17.49,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.217,0.019,0.15,22.977,0.05,68.869,1.05,0.326;;;;;;;;;;;;,Europe
Latvia,2008.0,100.0,100.0,,33.71,2.06,0.0,3.21,60.910816,21504.193,3.57,8109.999657,19.558802,-3.242799942,16467.14369,30.0,64589.0,56.879635,24.603189,LVA,2150411.0,44217430016.0,0.0,0.0,9.559,0.021,18.601,0.04,0.759,0.044,157.495,-0.34,-0.004,577.797,1.242,0.0,0.0,,0.0,0.0,0.0,0.0,2.687,7.79,3622.563,5.27,13.041,0.69,0.317,21504.193,1.046,-1.886,-0.715,957.956,2.06,17289.344,37.179,39.089,80.4,-2.059,-0.331,15.758,957.956,2.06,7327.782,,0.0,0.0,0.0,39.089,34.076,0.83,13.758,1.009,8.736,1446.235,3.11,4062.698,59.013,18.893,13.481,1.031,9.064,1492.738,3.21,4214.85,60.911,19.6,2.52,32.349,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.844,-0.379,20.179,0.0,0.0,9383.766,,0.0,0.0,0.0,0.0,43.637,0.144,0.04,0.0,7.143,0.01,18.601,0.0,66.801,0.759,0.0,0.311,2450.694,46.243,13.481,1.031,9.064,1492.738,3.21,4214.85,60.911,19.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434,0.013,0.163,27.902,0.06,75.792,1.139,0.352;;;;;;;;;;;;,Europe
Latvia,2009.0,100.0,100.0,,38.4,2.01,0.0,3.56,63.913822,20609.242,4.0,7360.000134,22.685837,-14.24828338,12331.92855,30.0,64589.0,56.879635,24.603189,LVA,2126268.0,37590728704.0,144.841,0.03,23.67,0.05,23.515,0.05,0.898,0.115,147.217,-19.987,-0.248,467.564,0.994,0.0,0.0,,0.0,0.0,0.0,0.0,2.269,7.22,3395.621,5.57,14.877,-5.238,-2.422,20609.242,1.166,-9.012,-3.35,945.318,2.01,15909.924,33.829,36.086,77.198,-8.288,-1.306,14.452,945.318,2.01,6796.743,,0.0,0.0,0.0,36.086,32.979,0.82,11.193,0.918,9.654,1627.264,3.46,4540.541,62.118,22.032,11.47,0.928,9.992,1674.295,3.56,4699.318,63.914,22.802,1.65,22.853,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.901,-1.796,18.383,0.0,0.0,8645.617,,0.0,0.0,0.0,0.0,41.95,0.153,0.05,0.0,6.667,0.01,23.515,0.0,72.063,0.898,0.0,0.35,2619.614,43.821,11.47,0.928,9.992,1674.295,3.56,4699.318,63.914,22.802,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.241,-0.029,0.134,23.515,0.05,63.045,0.898,0.306;;;;;;;;;;;;,Europe
Latvia,2010.0,100.0,100.0,,33.07,2.99,0.0,3.64,54.90196,23635.057,4.28,8520.000458,20.36604,-4.470941885,11420.994,30.0,64589.0,56.879635,24.603189,LVA,2101537.0,35881177088.0,521.135,0.262,148.751,0.313,33.309,0.07,1.056,0.629,179.487,27.522,0.274,603.262,1.268,0.0,0.0,,0.0,0.0,0.0,0.0,2.552,7.5,3568.817,6.63,15.35,13.348,5.849,23635.057,1.384,15.998,5.412,1422.768,2.99,18672.34,39.241,45.098,79.003,19.253,2.782,17.234,1422.768,2.99,8200.733,,0.0,0.0,0.0,45.098,34.697,1.19,1.822,0.116,9.77,1674.965,3.52,4648.996,53.092,19.67,9.554,0.437,10.429,1732.066,3.64,4962.717,54.902,20.997,0.87,11.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.815,2.356,20.739,0.0,0.0,9868.344,,0.0,0.0,0.0,0.0,41.753,0.211,0.07,0.0,37.5,0.057,33.309,0.0,100.253,1.056,0.0,0.424,3154.834,49.67,9.554,0.437,10.429,1732.066,3.64,4962.717,54.902,20.997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083,0.002,0.136,23.792,0.05,64.716,0.754,0.274;;;;;;;;;;;;,Europe
